Player,Age,G,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,MPG,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate,Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG,Cluster,pca1,pca2,Cluster Name
2022-2023 Julius Randle,28,77,1.645489273134866,1.8254694039047543,-0.1315094599999381,1.0140234220726538,1.253901776401132,0.1653038065092939,0.969182160287226,1.0054947257264018,0.186794962182633,-0.0848248144526438,2.076214816634068,2.2271413849166644,-0.037681992129307,0.1094859038314393,1.8106381497230577,1.267160337003271,0.3090200496883729,-1.076736497899422,-0.7322529811887543,1.2732932406415345,0.0572927590124832,1.9850733739708728,0.2460826976318099,-0.2322658823225003,1.5883403795197977,0.1700839460844705,1.0182102275525868,0.1788255434604807,-0.531137818175335,-0.5595076208093444,0.1788209497497798,-1.2515630352305829,-0.6335796576733642,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,10,1.5969788033935866,4.880979033292585,Three-Point Specialists
2022-2023 Justin Holiday,33,46,-1.0008760038845554,-0.543958933160043,-1.2030769172253353,0.5325545260204986,0.7963976311314866,-0.0165356848000231,-1.2528466625414547,-1.2690597404375945,-0.4122413756692342,-0.8226177134040071,-1.402471445790772,-1.4401512376230776,-1.1851955033738764,-1.1855939598511114,-1.215176658737182,-1.28632512562549,-0.7707682483001346,-0.4213862165261747,0.3225143645088705,-1.0132945521090244,0.4406141897005106,-1.0084665386199172,-1.5668010554012797,0.8101370122245286,-0.7933990695627848,1.3950459511272848,-1.6335815747257034,-1.2543867574237897,-0.1169917746791892,-0.4497058660390438,-1.2544062717745788,0.0175665838427514,-1.6844896909758946,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,9,-4.394999923236718,-2.791613630384171,Elite Scorers
2022-2023 Justise Winslow,26,29,-1.081068891066962,-0.8625375331015283,-0.7849042509910344,-1.0494147038651556,-1.0874429670376424,-0.1117849421525225,-0.4483189853103807,-0.0648838465860673,-1.3440756789943604,-1.5604106123553694,-0.9055162654443658,-0.9162522915459718,-0.4114932117014018,0.4626895030175896,-0.2193388736743184,0.0536226913975228,0.4951904458932879,0.5616392055336957,-0.3806638659562127,0.1299993442662551,1.130592764938959,-1.266283373197114,-1.0632222351143104,0.8101370122245286,0.5522477519196802,-0.8730477613348011,-0.7707597644321703,-1.7602263930300026,0.3216962565796907,1.33457264897834,-1.760251173489058,0.017566583842751,1.0478763956106851,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,4,-1.4923862766703937,-2.41917726303224,Defensive Bigs
2022-2023 Jusuf Nurkić,28,52,0.562885296172375,0.1927540792046418,0.6525642891893768,-0.6367270786775935,-0.7106748474038166,0.3211662276315652,0.8925604767414093,0.8047987434178135,0.373161822847657,0.3161495871513579,0.6350447936294922,1.0584437359754275,-0.8722372730344481,0.9924949017968148,2.2702555889828404,1.9244932283730505,0.1228496534834577,-0.0937110758395512,0.5569071079972314,1.5591167147353546,1.8205713401774088,0.4524955239842003,-0.2574961226551593,-0.2322658823225003,0.5511864232549406,-0.8204126751806178,1.0815365989502774,0.2968547917685973,-0.7601963706275241,-0.1477510404207175,0.3052821751784009,0.408068005096085,0.0074754626411795,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,16,4.230402275665544,0.823944469337722,Transition Finishers
2022-2023 KJ Martin,22,82,0.3624030782163583,-0.305024983203929,1.3059590801804717,-0.7055083495421871,-0.6030268132227237,-0.0771488485697955,0.7010062678768678,0.1804112429022067,1.86409670816786,1.21433224674432,0.0386985772138052,0.2524453573952647,-0.7070648736886387,0.2272204368934895,0.125374205770519,0.1800328628147882,-0.8452364067821004,-1.076736497899422,-0.4978602377003932,-0.6321965866505982,-0.7860143885011769,0.1230629020244482,1.1525245741483547,1.5919391831348002,0.6928148372940645,-0.5046021582555172,0.5274308492204853,1.1230595299254131,-0.6272606035793785,-0.8889128851202458,1.1230647662834763,-1.056312324603916,0.4173303756291668,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,11,2.0765789902171696,0.1066194806915114,Slashing Wings
2022-2023 KZ Okpala,23,35,-1.882997762891029,-1.8780068204150129,-0.6280895011531713,-0.7055083495421871,-0.73758685594909,0.0787135725524763,-1.4060900296330878,-1.4697557227461824,-0.1326910846716961,-0.4537212639283254,-0.8558207474097254,-1.037152048332996,0.988125540649929,-0.538054028009836,-0.5257504998475071,-0.578428165688804,-0.8824704860230835,-0.2575486461828631,0.4397107362530508,-1.1085690434736313,2.587214201553463,-1.7532707273984869,-0.1567803585977654,0.5495362885877714,-1.7676987837936258,0.7347148702838929,-0.2958119789494914,-0.1921235226507408,-0.1998209833784184,0.3738072947382099,-0.1921319781741704,0.212817294469418,-0.3077975473495797,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,12,-1.5190889885325238,-4.457734271058249,Stretch Bigs
2022-2023 Kai Jones,22,46,-0.8003937859285386,-1.260760783028385,1.162212226162432,-1.4621023290527173,-1.4103870695809215,-0.9776872817206984,0.0497219577374268,-0.2655798288946552,1.1319411841266889,0.540695252049597,-0.7564297113404441,-0.714752696900931,-0.263707380707783,0.5215567695486146,0.3168814721287621,0.4328532056493189,-1.3292794369148797,-0.0937110758395512,1.8460671971832172,0.1299993442662551,1.130592764938959,-1.080082326002472,-0.8617907069995225,-0.4928666059592576,-1.1932841253551816,-1.2175683252530929,-0.1691592361541103,0.4317453612635876,-1.53429156797711,-1.3692955622403105,0.43174340060702,1.481946913542752,0.6380214826226979,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,22,3.513750052160165,-3.5717313621877134,Off-Ball Movers
2022-2023 Karl-Anthony Towns,27,29,1.084139062858019,0.8896447665766412,0.3389347895136506,0.3949919842913112,0.3388934858618407,0.3644613446099741,0.8159387931955926,0.7156005290584411,0.4929690904180304,0.3803054914079963,1.3804775641491007,1.0584437359754275,0.9794322564738338,0.0506186373004142,1.0446090842900857,0.7109555827673026,0.7558290005801691,-0.91289892755611,-0.2634674942120321,1.654391206099961,1.053928478801354,1.2545923426688137,0.2460826976318099,-0.2322658823225003,1.2882202182129117,-0.1265865395118361,0.5828414241934645,0.8195557485616848,-0.3849084744223749,0.1542037851976091,0.8195578252547882,-0.7634362586639156,-0.3813612496807569,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,10,1.8211867073425203,3.343115110605963,Three-Point Specialists
2022-2023 Kawhi Leonard,31,52,1.886067934682086,1.5268019664596115,0.5610890184506233,0.3262107134267175,0.0428613918638349,0.7974125143940619,1.6204664704266665,1.674481333421694,0.1601711249447723,0.4925783238571168,1.8277372264608656,1.501742844194517,0.953352403945548,-0.4203194949477858,0.508388738487005,0.1547508285313353,0.3090200496883729,0.7254767758770078,-0.2634674942120321,-0.0605496384629583,-1.3226643914644154,1.94210390154134,1.0518088100909608,-0.4928666059592576,1.360744343636776,-0.5811622835706932,0.6145046098923098,0.88700103330918,0.3053349314045343,-0.3536293306150307,0.8954345605119611,0.212817294469418,-0.7701979620026931,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,8,1.7626015417766712,4.7416176306987685,All-Around Forwards
2022-2023 Keegan Murray,22,80,-0.2791400192428951,-0.2054691707222148,-0.2099168349188696,1.1515859638018409,0.8771336567673061,0.7541173974156531,-0.9080490865852802,-0.9568659901797912,-0.1593149219095569,0.6850460366270377,-0.9552117834790064,-0.996852129403988,0.0318642812794548,-0.3025849618857357,-0.3342432334892641,-0.3508898571377262,-1.0686408822279985,-0.5852237868694866,-0.2634674942120321,-1.2991180262028443,-0.6326858162259662,-0.2206928774118145,0.4475142257465976,0.5495362885877714,0.9079107800145984,1.122300504691971,-1.1111390106947567,0.4486066824504614,-0.3215083393686439,-1.1222416140071343,0.4570356456927449,-0.568185548037249,-0.0135427380248711,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,24,-1.9111667172813065,-1.0805103803699971,Low-Usage Role Players
2022-2023 Keita Bates-Diop,27,67,-0.0385613576956748,-0.3249361457002718,0.5088174351713356,-0.4303832660838125,-0.6030268132227237,0.6069139996890636,0.2029653248290601,0.1358121357225206,0.2400426366583546,0.4284224196004766,0.3865672034562891,0.3330451952532811,0.2752762382101212,-0.1259831622926606,-0.2193388736743184,-0.1991976514370078,-0.5473637728542364,-0.0937110758395512,-0.3806638659562127,-0.7274710780152047,-1.6293215360148372,-0.0201686727406613,0.6489457538613854,1.331338459498043,-0.0476387944725115,-0.4950321425911201,0.6540835920158664,0.6340812155060731,-0.0944949525633492,-0.4497058660390438,0.642512109654721,-0.372934837410582,0.1861301683026099,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,11,0.5798292169335032,0.2474658500537341,Slashing Wings
2022-2023 Keldon Johnson,23,63,1.4851034987700524,1.7458247539193834,-0.2229847307386915,0.4637732551559049,0.6618375884051203,0.0440774789697492,1.1607363691517674,1.4068866903435773,-0.2125625963852784,-0.4697602399924855,1.2313910100451786,1.3808430874074928,-0.1072282655380688,-0.5969212945408611,-0.2193388736743184,-0.4014539257046323,-0.2494911389263723,-0.7490613572127982,-0.8494493529329348,0.5110973097246816,-0.939342960776388,1.5124091772460109,-0.6603591788847348,1.8525399067715576,1.25826716478582,-0.2079316726592105,0.4086939028498155,-0.3438754133326049,-0.6405541802841932,-0.9300885431591084,-0.3354547003266073,-1.1539376799172494,-0.6651069586724402,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,8,-0.5934628435347611,4.072436298562542,All-Around Forwards
2022-2023 Kelly Olynyk,31,68,-0.3994293500165051,-0.6036924206490716,0.3912063727929383,-0.0864769117608444,-0.2800827106794444,0.6069139996890636,-0.2950756182187478,-0.4439762576133998,0.4929690904180304,0.6690070605628776,0.8835223838026951,0.6554445466853462,0.796873288775834,-0.1848504288236857,0.6615945515735996,0.35700710279896,0.4951904458932879,-0.0937110758395512,-0.1462711224678516,1.4638422233707475,1.2072570510765652,-0.0488149876936831,0.3467984616892038,0.0283348413142569,0.7645134848675759,0.069598781608302,1.374421066664596,1.2073661358597825,-0.4800086770029713,0.6894873397028243,1.1989415015406475,-0.1776841267839155,-0.4969613533440351,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,16,1.9103350275013804,0.6306849498471453,Transition Finishers
2022-2023 Kelly Oubre Jr.,27,48,1.2445248372228326,1.686091266430355,-0.497410542954952,0.6013357968850919,0.9578696824031262,-0.0425127549870684,0.8159387931955926,1.094692940085774,-0.3856175384313735,-0.7103448809548867,0.8835223838026951,0.9375439791884034,-0.0116021396010213,-0.1848504288236857,-0.3342432334892641,-0.30032578857082,-1.1803431199509475,0.8893143462203197,-0.4978602377003932,-0.5369220952859914,0.1339570451500884,1.2545923426688137,-0.8617907069995225,0.0283348413142569,1.199776162817955,0.021748703286317,0.092062045861363,-0.6136565523225856,-1.156958506125066,-1.7810521426289374,-0.6221001446314794,0.1151919391560849,0.1966392686356352,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,8,-0.3609678384515015,2.4355117291749147,All-Around Forwards
2022-2023 Kendrick Nunn,27,70,0.6831746269459854,1.1285787165327552,-0.5888858136937055,1.0140234220726538,1.146253742220039,0.2605530638617929,0.088032799510335,0.3142085644412656,-0.6119201549531901,-0.4697602399924855,-0.7067341933058036,-0.8356524536879554,0.8055665729519292,-0.9501248937270113,-0.7172577662057501,-0.8818125770902405,-0.1377889012034233,-0.2575486461828631,-0.8494493529329348,0.7016462924538945,-0.6326858162259662,0.509788153890244,-1.4660852913438858,0.5495362885877714,-0.97936743670658,0.4189043533587921,-1.2140443642160037,-0.6811018370700809,-0.6313509348731676,-0.5320571821167692,-0.6726846348029275,-0.8610616139772491,-1.169543774657655,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,21,-3.2182115329248115,1.3502149117561837,Facilitating Forwards
2022-2023 Kennedy Chandler,20,36,-0.760297342337335,-0.543958933160043,-0.6150216053333494,-1.4621023290527173,-1.1681789926734625,-1.6530911065838756,0.088032799510335,0.3588076716209516,-0.7184155039046332,-1.72080037299697,-1.0546028195482875,-0.755052615829939,-2.602200824077397,-0.4791867614788109,-0.6406548596624528,-0.6289922342557099,1.8356172985686765,0.7254767758770078,-0.2634674942120321,0.4158228183600749,-1.2460001053268095,-1.1373749559085158,-1.365369527286492,-0.7534673295960148,-1.6827924906144676,-1.0979431294481303,-0.6757702073356344,-2.181759422701848,1.314624178146993,2.322788441911044,-2.1817885915844584,0.212817294469418,-0.0765973400230227,-0.4889674672825597,-0.4937707198786941,2.1292952601940263,-0.4841534228547845,-0.5626119960190291,14,-2.03980797649765,-1.7549455772296845,Playmaking Guards
2022-2023 Kenrich Williams,28,53,-0.2791400192428951,-0.6236035831454144,0.626428497549733,-0.2928207243546252,-0.4146427534058107,0.4250745083797465,-0.1035214093542063,-0.3547780432540273,0.9189504862238028,0.7812798930119981,-1.2036893736522096,-1.037152048332996,-2.828226212655873,0.8747603687347646,-0.0278316073160754,0.35700710279896,-0.2867252181673555,0.3978016351903842,-0.4978602377003932,-1.2038435348382377,0.2106213312876943,-0.6360644442306325,1.1525245741483547,-0.2322658823225003,0.0800744215178054,-0.0883064768542481,-1.047812639297066,0.2631321493948497,1.1990723190974513,0.3463568560456348,0.2546976850069529,-0.1776841267839155,1.3421312049353935,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,11,0.8524904452131475,-2.594541302317128,Slashing Wings
2022-2023 Kentavious Caldwell-Pope,29,76,-0.7202008987461318,-0.7430705581234713,-0.0923057725404723,0.2574294425621238,-0.0647866423172582,0.8580256781638343,-0.8314274030394635,-0.7784695614610463,-0.4921128873828165,0.4444613956646366,-0.5079521211672412,-0.5938529401139064,0.5447680476690724,-0.9501248937270113,-1.1385737521938848,-1.1599149542082243,-0.3984274558903045,1.2169894869069426,-0.3806638659562127,-0.7274710780152047,-0.8626786746387825,-0.6074181292776106,0.2460826976318099,0.0283348413142569,1.0911668627929485,0.4763244473451741,-0.3353909610730478,0.4486066824504614,0.1325184342419455,0.1130281271587463,0.4570356456927449,0.408068005096085,-0.8227434636678196,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,23,-2.118163564260088,-0.6408345764959864,Bench Gunners
2022-2023 Keon Johnson,20,40,0.0015350858955283,0.81000011659127,-1.216144813045157,0.6013357968850919,0.7156616054956666,0.1912808766963387,-0.2950756182187478,0.3365081180311086,-1.8233047492758536,-1.3839818756496087,0.0386985772138052,0.2927452763242728,-0.8896238413866385,-0.5969212945408611,-1.023669392378939,-0.9323766456571468,0.7558290005801691,1.0531519165636314,-0.3806638659562127,2.3213126456522075,0.6706070481133268,0.1373860595009594,-2.1710956397456425,1.0707377358612855,-1.3768939843551111,0.2322890479030509,-0.0900012719069971,-1.4904452540400228,-0.6149896096980114,0.1953794432364718,-1.4820364775460948,0.3104426497827519,0.091548265305382,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,2,-3.0393163010143605,0.8796229443161588,Glue Guys
2022-2023 Kessler Edwards,22,36,-1.321647552614182,-1.021826833072271,-1.072397959027116,-0.2240394534900315,0.0159493833185617,-0.1291029889438861,-1.13791413722273,-1.1575619724883788,-0.5187367246206773,-1.015085426173928,-0.8558207474097254,-0.8759523726169636,-0.2463208123555925,0.3449549699555395,-0.7172577662057501,-0.3256078228542732,-0.7335341690591515,0.2339640648470723,-0.3806638659562127,-0.918020060744418,0.6706070481133268,-1.2376370582440923,-0.6603591788847348,0.5495362885877714,-1.3422239146402883,0.8926201287464428,-0.6203596323626552,-1.1363575091156732,-0.1732338299687892,-0.1752014791132923,-1.1448065430697756,-0.1776841267839155,1.4787495092647225,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,24,-2.4207559248472648,-3.6333893170555056,Low-Usage Role Players
2022-2023 Kevin Durant,34,47,2.527611032141339,1.686091266430355,1.1883480178020758,0.1886481716975303,-0.0378746337719848,0.6935042336458812,2.310061622339016,1.9197764229099683,1.0387577537941763,1.1662153185518398,2.921038623222959,2.307741222774681,1.370630044398119,-1.067859426789061,0.776498911388545,0.0536226913975228,0.7558290005801691,-0.91289892755611,1.142888966718134,1.9402146801937807,-0.939342960776388,2.686908090319909,0.8503772819761731,-0.4928666059592576,1.591760216328402,-0.6816474480468614,1.1606945631973906,1.7806510562134912,-0.4922796708843385,-0.216377137152155,1.7806631385123006,0.408068005096085,-1.9577262996345528,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,19,3.7221502315977104,6.894956831039322,Defensive Wings
2022-2023 Kevin Huerter,24,75,0.5227888525811719,0.4117768666644134,0.2082558313154313,1.4267110472602156,1.146253742220039,0.6761861868545177,-0.2567647764458393,-0.488575364793086,0.8657028117480813,0.9897865818460788,-0.5079521211672412,-0.5132531022558903,-0.3158670857643543,-0.8323903606649612,-0.7938606727490474,-0.8565305428067875,-0.0260866634804743,0.2339640648470723,-0.6150566094445737,-0.4416476039213847,-0.1727000994003333,0.5241113113667552,0.4475142257465976,0.5495362885877714,0.8605047663229021,0.8686950895854504,-0.739096578733325,0.8195557485616848,0.3114704283452182,-0.0791249436892796,0.8195578252547882,-0.372934837410582,-0.7807070623357184,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,23,-1.633857656897875,0.9681444736456966,Bench Gunners
2022-2023 Kevin Knox,23,63,0.0015350858955283,0.033464779233899,-0.14457735581976,0.6013357968850919,0.7156616054956666,0.217257946883384,-0.3716973017645641,-0.5554740255626153,0.7592074627966382,0.2359547068305575,-0.4085610850979602,-0.3923533454688657,0.0492508496316452,-0.3614522284167608,0.2785800188571133,0.0283406571140699,-1.1803431199509475,-0.5852237868694866,-0.4978602377003932,0.0347248529016484,0.5172784758381157,0.0084776422123604,-0.7610749429421286,1.0707377358612855,-0.821347391067591,0.7347148702838929,-0.4699595002931403,0.1619642222736069,-1.3573847395207317,-1.4928225363568983,0.1703902013878728,-0.7634362586639158,-0.5495068550091617,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,24,-0.9770817591311084,-0.6336437546678704,Low-Usage Role Players
2022-2023 Kevin Love,34,62,-0.4395257936077083,0.0732871042265852,-1.046262167387472,1.0828046929372477,1.3615498105822252,0.087372595948158,-1.022981611904005,-1.0460642045391633,-0.3057460267177911,-0.565994096377446,0.0386985772138052,-0.1505538318948167,1.0228986773543098,0.0506186373004142,2.729873028242624,1.8233650912392383,-0.0633207427214572,-1.5682492089293574,-0.6150566094445737,0.2252738356308614,-0.1727000994003333,-0.0917844601232161,-0.458927650769947,-1.2746687768695293,-0.244810075299668,1.3759059197984909,-0.2087382182776669,-0.3944593768932263,-0.3092373454872766,-0.0653997243429921,-0.3860391904980554,-1.4468137458572494,-0.969870868330174,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,12,-1.1828006619852702,-0.1081731294074939,Stretch Bigs
2022-2023 Kevin Porter Jr.,22,59,0.6430781833547822,0.8896447665766412,-0.3536636889369108,0.6701170677496856,0.6349255798598467,0.3644613446099741,0.2412761666019683,0.4703054395701671,-0.505424806001747,-0.3093704793508848,0.9332179018373356,0.8972440602593951,0.1970366806252641,-0.3025849618857357,-0.3342432334892641,-0.3508898571377262,1.202637951471965,0.7254767758770078,-0.7322529811887543,1.8449401888291743,-0.326028671675544,0.8535439333265072,-0.2574961226551593,1.331338459498043,1.442112874600136,0.1222338677624855,0.4324412921239494,-0.0909555955294999,-0.1855048238501565,0.5110594882010858,-0.0909629978312762,-0.1776841267839155,-0.0135427380248711,-0.4889674672825597,-0.4937707198786941,2.1292952601940263,-0.4841534228547845,-0.5626119960190291,15,-1.039083008290815,3.365002426467497,Iso Scorers
2022-2023 Kevon Harris,25,34,-1.1211653346581654,-1.0815603205612994,-0.3928673763963766,-0.4991645369484062,-0.6299388217679969,0.4164154849840647,-0.7931165612665554,-0.689271347101674,-0.7317274225235635,-0.4376822878641654,0.0883940952484456,0.091245681679232,-0.0463752763054022,0.4038222364865645,-0.8321621260206958,-0.3761718914211791,-1.1803431199509475,0.3978016351903842,-0.6150566094445737,-0.346373112556778,1.130592764938959,-0.8938812788078294,-0.458927650769947,0.0283348413142569,-1.018282821080361,-0.0500264141966601,1.0973681917997,-0.0909555955294999,-1.235697383530506,-1.163417272045997,-0.0993937461931833,-0.275309482097249,1.7204588169243047,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,2,-0.4023510208566483,-2.387791488604013,Glue Guys
2022-2023 Kevon Looney,26,82,-0.8003937859285386,-1.479783570488156,2.103100725189609,-1.6684461416464984,-1.8409792063052937,-2.804741218209549,0.1646544830561516,-0.1540820609454397,1.238436533078132,1.4228389355784008,-0.4085610850979602,-0.1505538318948167,-1.3503679027196855,2.523043831603465,1.963843962809652,2.379569845475206,0.0483814950014917,-0.4213862165261747,0.2053179927646899,-1.394392517567451,0.9772641926637488,-1.037112853572939,3.267555619353626,-1.0140680532327722,0.2125046537958538,-1.9544595314116608,1.2319367310197926,1.1061982087385394,2.6214850265126084,1.5130005004800775,1.1062032695596604,-0.080058771470582,1.258058402271191,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,16,6.155524817251024,-3.3794346825178043,Transition Finishers
2022-2023 Khris Middleton,31,33,1.1242355064492222,1.4869796414669263,-0.4320710638558424,0.3949919842913112,0.769485622586213,-0.0771488485697955,0.8159387931955926,1.027794279316245,-0.3057460267177911,-0.6782669288265665,1.1816954920105385,0.8166442224013787,1.2228442134045,-0.3614522284167608,0.0487712992272218,-0.1486335828701014,1.798383219327693,-0.2575486461828631,-0.8494493529329348,1.5591167147353546,-0.0193715271251226,1.211622870239281,-0.1567803585977654,-0.4928666059592576,0.2590851896371974,-0.0356713907000646,0.0762304530119404,-0.3270140921457311,0.3360124161079528,0.7443882170879742,-0.3354547003266073,-0.8610616139772491,-0.4128885506798326,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,8,-0.6860808085591383,3.714674619330108,All-Around Forwards
2022-2023 Killian Hayes,21,76,-0.3593329064253016,0.3122210541826992,-1.2030769172253353,-0.4303832660838125,-0.1186106594078045,-0.3802146674186568,-0.1035214093542063,0.4480058859803241,-1.4638829465647338,-1.8491121815102507,-0.5079521211672412,-0.6341528590429146,0.5186881951407867,-1.008992160258036,-0.8704635792923446,-0.9829407142240528,2.13348993249654,1.2169894869069426,-0.4978602377003932,1.2732932406415345,0.5939427619757216,-0.4928328694655229,-1.6675168194586734,0.8101370122245286,0.7389236715066348,-0.279706790142188,-0.8340861358298607,-1.9288396048987404,0.7532262080744402,1.7737796680595417,-1.928866140727218,0.3104426497827515,-1.2536165773218573,-0.4889674672825597,-0.4937707198786941,2.1292952601940263,-0.4841534228547845,-0.5626119960190291,14,-3.67183949591732,0.9317986205129606,Playmaking Guards
2022-2023 Kira Lewis Jr.,21,25,0.1619208602603415,0.2723987291900137,-0.1837810432792258,0.4637732551559049,0.0428613918638349,1.013888099286106,-0.0652105675812979,0.2696094572615791,-1.0112777135211009,-0.0206689101960035,0.3865672034562891,0.1718455195372484,0.8924994147128815,-0.7735230941339362,-0.2959417802176157,-0.5278640971218977,-0.0633207427214572,0.8893143462203197,-0.7322529811887543,-0.4416476039213847,0.5939427619757216,0.3379102641721125,0.3467984616892038,-0.4928666059592576,-1.4948193915483867,-0.1026615003508436,0.0524830637378064,0.2462708282079759,0.262386452819749,-0.1203006017281424,0.2462669366450439,-0.080058771470582,-0.9908890689962246,-0.4889674672825597,-0.4937707198786941,2.1292952601940263,-0.4841534228547845,-0.5626119960190291,18,-1.1594049877881794,0.9082284991853102,Post-Up Bigs
2022-2023 Klay Thompson,32,69,1.4049106115876462,1.8254694039047543,-0.4320710638558424,2.595992651958308,2.2227340840309697,0.7627764208113349,-0.1035214093542063,0.2027107964920501,-0.9180942831885888,0.2359547068305575,-0.3588655670633195,-0.5535530211848982,1.0228986773543098,-0.8912576271959861,-0.5640519531191559,-0.7554024056729752,-0.5473637728542364,-0.91289892755611,-0.4978602377003932,-0.0605496384629583,-1.0926715330515988,1.4551165473399672,-0.458927650769947,0.5495362885877714,1.291640055021517,0.8352000347600609,-1.095307417845334,0.1282415798998593,-0.6354412661669567,-1.108516394660847,0.1198057112164248,-0.9586869692905824,-1.1064891726595028,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,24,-2.9152751626909925,3.029126613206064,Low-Usage Role Players
2022-2023 Kris Dunn,28,22,0.8034639577195958,0.292309891686356,0.8877864139461715,-0.7055083495421871,-1.0336189499470958,1.2823178245522402,1.1224255273788593,1.161591600855303,0.1468592063258419,0.5567342281137571,0.1380896132830862,0.1718455195372484,0.1101038388643118,-0.8912576271959861,0.4317858319437078,-0.1233515485866484,2.059021774014574,0.8893143462203197,-0.2634674942120321,0.3205483269954682,0.5939427619757216,0.4668186814607109,1.0518088100909608,-0.2322658823225003,0.4412799437508081,-1.1649332390989091,0.0366514708883838,0.5834972519454518,1.6408280988266732,1.7463292293669666,0.575066122759457,0.3104426497827519,-1.547871386646566,-0.4889674672825597,-0.4937707198786941,2.1292952601940263,-0.4841534228547845,-0.5626119960190291,5,0.8739458558231404,2.378216618317444,Playmaking Wings
2022-2023 Kristaps Porziņģis,27,65,1.5251999423612557,1.3276903414961836,0.3781384769731163,0.4637732551559049,0.3658054944071139,0.5289827891279276,1.1990472109246757,1.1838911544451465,0.2666664738962154,0.3803054914079963,2.473778960911193,2.2271413849166644,0.7794867204236435,0.1683531703624644,1.2744178039199772,0.9132118570349274,-0.3239592974083384,-0.4213862165261747,1.4944780819506756,0.5110973097246816,0.2872856174252995,1.927780744064829,0.6489457538613854,-0.4928666059592576,1.2428189364435007,-0.279706790142188,1.326926288116328,0.9375849968698012,-0.7070220638082659,-0.943813762505396,0.9460190506834072,0.9938201369760852,-0.349833948681681,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,16,3.912255515934112,3.913026376379301,Transition Finishers
2022-2023 Kyle Anderson,29,69,-0.6801044551549287,-0.9421821830868996,0.5218853309911575,-0.9806334330005616,-1.1681789926734625,0.7454583740199714,-0.1035214093542063,-0.0871834001759103,-0.0395076543391834,0.1878377786380773,-0.3588655670633195,-0.3117535076108494,-0.228934244003402,-0.4203194949477858,0.2785800188571133,0.0030586228306169,1.202637951471965,0.5616392055336957,0.5569071079972314,-0.0605496384629583,-0.4793572439507551,-0.779296018995742,0.5482299898039915,-0.7534673295960148,0.7412821796505004,-0.959177902314374,0.2582937707803008,0.2294095070211021,1.287014441913917,2.1031849323704432,0.2209746915593208,0.7985694263494185,-0.6440887580063895,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,5,0.6345205053720315,-0.7394579836736659,Playmaking Wings
