Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
223,Josh Green,23,DAL,SG,57,33,1505,5.7,11.9,0.479,2.3,6,0.385,3.4,6,0.572,0.575,1.2,1.8,0.684,1.3,4.6,5.9,4.1,1.5,0.3,1.9,3.4,15,115,117,,greenjo02
224,Walker Kessler,22,UTA,C,64,22,1493,7.4,11.3,0.654,0.1,0.6,0.211,7.3,10.7,0.68,0.66,1.8,3,0.602,5.3,10.2,15.5,1.9,1,5,2.1,4.3,16.7,128,114,,kesslwa01
225,Draymond Green,33,GSW,PF,55,52,1490,6,12.1,0.497,1.7,4.2,0.395,4.4,7.9,0.551,0.566,1.8,2.4,0.73,2.5,10.5,12.9,10.8,1.8,1.5,4.4,5.4,15.4,116,112,,greendr01
226,Peyton Watson,21,DEN,SF,80,4,1488,6.9,14.9,0.465,1.5,5.1,0.296,5.4,9.8,0.553,0.516,2.4,3.5,0.67,1.9,6.7,8.6,2.9,1.4,2.9,1.9,4.8,17.7,108,111,,watsope01
227,Matisse Thybulle,26,POR,SF,65,19,1487,4.2,10.5,0.397,2.7,7.7,0.346,1.5,2.9,0.535,0.524,0.7,1,0.759,1,3.5,4.5,3,3.8,1.6,1.3,3.1,11.8,111,114,,thybuma01
228,Khris Middleton,32,MIL,SF,55,55,1487,10.2,20.8,0.493,3,8,0.381,7.2,12.8,0.563,0.566,3.2,3.9,0.833,1.3,7,8.3,9.4,1.6,0.5,4.1,4.6,26.8,115,116,,middlkh01
229,Bojan Bogdanović,34,2TM,PF,57,27,1478,10.2,22.6,0.454,4.4,11.1,0.398,5.8,11.5,0.507,0.551,3.9,4.9,0.785,0.7,4.3,5,3.2,1,0.2,3.3,3.1,28.8,108,120,6MOY-9,bogdabo02
230,Bojan Bogdanović,34,DET,PF,28,27,921,10.4,22.2,0.468,4.5,10.8,0.415,5.9,11.4,0.518,0.569,4.2,5.4,0.779,0.7,4.2,4.9,3.7,1.2,0.2,3.3,3,29.5,110,121,,bogdabo02
231,Bojan Bogdanović,34,NYK,SF,29,0,557,10,23.2,0.43,4.3,11.5,0.37,5.7,11.7,0.488,0.521,3.3,4.1,0.8,0.8,4.4,5.3,2.4,0.6,0.1,3.4,3.4,27.4,104,118,,bogdabo02
232,Julian Champagnie,22,SAS,SF,74,59,1468,5.3,13,0.408,3.3,9,0.365,2,4,0.504,0.534,2.4,3,0.815,1.4,5.3,6.7,3.3,1.6,1.4,1.8,2.5,16.3,111,117,,champju02
233,Patrick Beverley,35,2TM,PG,73,13,1462,5.3,12.6,0.417,2,6,0.337,3.2,6.6,0.49,0.497,2.5,3,0.822,1.6,6.3,8,7.1,1.4,1,2.2,4.3,15,116,115,,beverpa01
234,Patrick Beverley,35,PHI,PG,47,5,919,5.6,12.9,0.432,1.9,5.8,0.321,3.7,7.1,0.523,0.504,2.7,3.4,0.81,1.6,6.2,7.8,7.7,1.3,1,2.6,4.4,15.7,115,116,,beverpa01
235,Patrick Beverley,35,MIL,PG,26,8,543,4.8,12.2,0.391,2.3,6.4,0.361,2.5,5.8,0.424,0.486,2,2.4,0.852,1.7,6.6,8.3,6,1.7,1.2,1.4,4,13.9,118,115,,beverpa01
236,Amir Coffey,26,LAC,SF,70,13,1460,5.6,11.9,0.472,2.4,6.2,0.38,3.2,5.7,0.571,0.571,2.1,2.4,0.859,1,4,5,2.6,1.4,0.5,1.1,3.4,15.7,122,118,,coffeam01
237,Isaiah Joe,24,OKC,SG,78,1,1445,7.4,16.1,0.458,4.9,11.7,0.416,2.5,4.4,0.568,0.609,1.5,1.7,0.865,1.1,4.9,6,3.3,1.5,0.7,1.6,2.9,21.2,121,115,,joeis01
238,Desmond Bane,25,MEM,SG,42,42,1443,12.2,26.3,0.464,4.6,12.2,0.381,7.6,14.1,0.536,0.552,4.7,5.5,0.87,1.2,5,6.3,7.8,1.5,0.7,3.8,4.1,33.8,114,116,,banede01
239,Vince Williams Jr.,23,MEM,SG,52,33,1436,5.8,12.9,0.446,2.7,7.1,0.378,3.1,5.8,0.529,0.55,3.5,4.4,0.8,2,7.9,9.9,6,1.6,1.2,3.1,4.6,17.7,114,114,,willivi01
240,Isaiah Stewart,22,DET,PF,46,45,1423,6.3,12.9,0.487,2.3,5.9,0.383,4,7,0.575,0.575,2.2,2.9,0.753,2.5,7.8,10.3,2.5,0.6,1.3,2.2,3.3,17,114,119,,stewais01
241,Moritz Wagner,26,ORL,C,80,1,1415,11.6,19.3,0.601,1.3,4,0.33,10.3,15.3,0.673,0.636,5.8,7.1,0.814,4.1,8,12.1,3.4,1.4,0.7,3.4,5.6,30.4,126,112,,wagnemo01
242,Tyler Herro,24,MIA,SG,42,40,1407,11.5,26.1,0.441,4.7,11.8,0.396,6.8,14.3,0.478,0.531,3.4,3.9,0.856,0.7,7.2,7.9,6.7,1.1,0.1,3.3,2.2,31,108,114,,herroty01
243,Wendell Carter Jr.,24,ORL,C,55,48,1406,7.9,15,0.525,2.3,6,0.374,5.6,8.9,0.626,0.6,3.3,4.7,0.694,3.9,9.5,13.4,3.3,1.2,1,2.4,4.3,21.2,122,111,,cartewe01
244,Onyeka Okongwu,23,ATL,C,55,8,1405,7.6,12.5,0.611,0.8,2.4,0.333,6.8,10.1,0.676,0.642,3.1,4,0.793,4.9,7.9,12.8,2.5,0.9,2,1.5,5.5,19.2,138,118,,okongon01
245,Amen Thompson,21,HOU,SF,62,23,1388,8.4,15.6,0.536,0.3,2,0.138,8.1,13.6,0.595,0.545,3.7,5.4,0.684,5.2,9.1,14.3,5.7,2.7,1.3,3.1,4.9,20.7,118,109,,thompam01
246,Haywood Highsmith,27,MIA,PF,66,26,1366,5.6,12,0.465,2.8,7,0.396,2.8,5,0.562,0.581,0.8,1.3,0.639,2.4,5.3,7.7,2.6,1.9,1.1,1.2,4.3,14.8,118,112,,highsha01
247,Dyson Daniels,20,NOP,PG,61,16,1358,5,11.2,0.447,1.5,4.9,0.311,3.5,6.4,0.551,0.514,1.2,1.9,0.642,2.2,6.3,8.5,5.9,3.1,0.9,2.1,3.6,12.8,113,110,,daniedy01
248,Andre Drummond,30,CHI,C,79,10,1351,9.9,17.7,0.556,0,0.1,0,9.9,17.6,0.56,0.556,4.8,8,0.592,9.8,16.3,26.1,1.4,2.7,1.8,3,5.2,24.5,119,107,,drumman01
249,Marcus Sasser,23,DET,PG,71,11,1351,7.8,18.2,0.428,3.2,8.5,0.375,4.6,9.7,0.474,0.516,2.1,2.4,0.879,0.4,4.1,4.5,8.4,1.6,0.4,3.2,3.7,20.9,108,120,,sassema01
250,Kris Murray,23,POR,SF,62,29,1348,5.3,13.4,0.396,1.8,6.7,0.268,3.5,6.7,0.525,0.463,1.4,2.1,0.661,3.1,5.1,8.2,2.9,1.9,0.8,2,3.4,13.8,103,118,,murrakr01
251,Miles McBride,23,NYK,PG,68,14,1328,7.8,17.2,0.452,4.1,10.1,0.41,3.6,7.1,0.511,0.572,1.6,1.9,0.86,1.2,2.6,3.8,4.3,1.9,0.3,1.1,4.1,21.3,126,116,,mcbrimi01
252,Jakob Poeltl,28,TOR,C,50,50,1319,9.1,13.8,0.656,0,0,,9.1,13.8,0.656,0.656,2.2,3.9,0.551,5.3,10.4,15.7,4.6,1.3,2.8,2.8,5.5,20.3,125,115,,poeltja01
253,Joel Embiid,29,PHI,C,39,39,1309,16.9,32,0.529,2,5.2,0.388,14.9,26.8,0.556,0.561,15,17,0.883,3.6,12.6,16.2,8.2,1.7,2.5,5.6,4.2,50.9,124,109,AS,embiijo01
254,Jeff Green,37,HOU,PF,78,6,1307,6.2,13.6,0.456,2,5.9,0.331,4.2,7.6,0.553,0.529,4.5,5.5,0.819,1.7,4.9,6.6,2.6,0.6,1.2,1.7,3.7,18.9,119,117,,greenje02
255,Cameron Payne,29,2TM,PG,78,10,1304,7.7,17.9,0.432,3.9,9.9,0.39,3.9,8,0.486,0.541,2.2,2.5,0.866,0.8,3.6,4.4,7.6,1.6,0.4,2.5,4.7,21.5,116,118,,payneca01
256,Cameron Payne,29,MIL,PG,47,2,702,6.9,15.2,0.455,3.6,9,0.397,3.4,6.2,0.538,0.572,2.5,3,0.841,0.3,3.9,4.2,7.5,1.5,0.2,2.1,5,19.9,122,118,,payneca01
257,Cameron Payne,29,PHI,PG,31,8,602,8.7,21.2,0.413,4.3,11.1,0.382,4.5,10.1,0.447,0.514,1.7,1.9,0.913,1.3,3.2,4.5,7.8,1.6,0.7,2.9,4.3,23.5,111,117,,payneca01
258,Gary Harris,29,ORL,SG,54,27,1297,5,11.3,0.441,2.9,7.8,0.371,2.1,3.5,0.598,0.569,1.3,1.7,0.756,0.9,2.6,3.5,3.3,1.9,0.5,1.2,3.5,14.2,120,114,,harriga01
259,Dereck Lively II,19,DAL,C,55,42,1294,8.2,11,0.747,0,0.1,0,8.2,10.9,0.752,0.747,1.5,3,0.506,5,9,14,2.2,1.3,2.9,1.9,5.3,17.9,139,112,ROY-6,livelde01
260,T.J. McConnell,31,IND,PG,71,4,1291,12.1,21.7,0.556,0.7,1.6,0.409,11.4,20.1,0.568,0.572,1.8,2.3,0.79,1.3,5.7,7,14.3,2.6,0.3,3.9,2.9,26.6,121,117,6MOY-7,mccontj01
261,Aaron Holiday,27,HOU,PG,78,1,1269,7.1,15.9,0.446,3.2,8.3,0.387,3.9,7.6,0.51,0.547,2.2,2.4,0.921,0.9,3.8,4.7,5.4,1.6,0.2,2,4.8,19.6,117,116,,holidaa01
262,Cedi Osman,28,SAS,SF,72,3,1269,6.9,14.4,0.479,3.2,8.3,0.389,3.7,6.1,0.601,0.591,1.3,1.9,0.673,0.9,5.8,6.7,4.5,1.3,0.4,1.8,4,18.3,115,118,,osmande01
263,Gradey Dick,20,TOR,SG,60,17,1268,7.2,16.9,0.425,3.4,9.2,0.365,3.8,7.8,0.495,0.524,1.7,1.9,0.863,1,4,5,2.6,1.3,0.1,1.9,3.3,19.4,105,122,,dickgr01
264,Naji Marshall,26,NOP,SF,66,1,1257,6.6,14.3,0.463,2.3,5.9,0.387,4.4,8.5,0.516,0.542,2.7,3.4,0.791,2.1,7.3,9.4,5,1.9,0.5,2.5,3.5,18.2,115,113,,marshna01
265,Kris Dunn,29,UTA,PG,66,32,1249,5.7,12.1,0.47,1.6,4.3,0.369,4.1,7.8,0.525,0.535,0.8,1.2,0.688,1.9,5.4,7.3,9.8,2.6,1.1,3.1,5.2,13.8,116,118,,dunnkr01
266,Gordon Hayward,33,2TM,SF,51,28,1245,7.3,15.8,0.464,1.5,3.5,0.411,5.9,12.3,0.479,0.51,3.5,4.7,0.742,1.5,5.6,7.1,6.2,1.6,0.5,2.6,2.6,19.6,111,118,,haywago01
267,Gordon Hayward,33,CHO,SF,25,25,798,8.6,18.4,0.468,1.4,3.8,0.361,7.2,14.6,0.496,0.505,3.8,5,0.765,1.5,5.7,7.2,7.2,1.7,0.7,3.2,2.8,22.4,109,120,,haywago01
268,Gordon Hayward,33,OKC,SF,26,3,447,5.2,11.4,0.453,1.6,3.1,0.517,3.5,8.3,0.429,0.524,2.9,4.2,0.692,1.4,5.5,6.9,4.5,1.3,0.1,1.6,2.3,14.8,117,116,,haywago01
269,GG Jackson II,19,MEM,PF,48,18,1233,9.6,22.3,0.428,4,11.3,0.357,5.5,11,0.502,0.519,4.6,6.1,0.752,2.1,5.7,7.8,2.3,1.1,1,2.6,2.5,27.7,107,117,,jacksgg01
270,Aaron Wiggins,25,OKC,SG,78,4,1228,8.3,14.8,0.562,2.4,4.9,0.492,5.9,9.8,0.598,0.645,2.2,2.8,0.789,2.3,4.9,7.3,3.4,2.2,0.7,2.2,3.6,21.2,125,113,,wiggiaa01
271,Larry Nance Jr.,31,NOP,C,61,0,1216,5.6,9.7,0.573,1.1,2.6,0.415,4.5,7.1,0.631,0.629,1.9,2.5,0.77,3.8,8.6,12.4,4.6,2.5,0.8,2,4,14.1,131,111,,nancela02
272,Duop Reath,27,POR,C,68,20,1214,9.4,20.3,0.461,3.6,10,0.359,5.8,10.3,0.559,0.549,2.8,3.8,0.742,3.8,6.4,10.2,2.7,1.3,1.5,2.1,6.5,25.1,116,117,,reathdu01
273,Alec Burks,32,2TM,SG,66,1,1212,8.4,22.9,0.369,5,13.3,0.376,3.5,9.6,0.36,0.478,5.8,6.7,0.868,1,5.1,6,3.5,1.1,0.5,1.9,3,27.7,111,120,,burksal01
274,Alec Burks,32,DET,SG,43,0,901,8.5,21.7,0.394,5.3,13.2,0.401,3.3,8.5,0.384,0.516,6.5,7.2,0.903,0.9,5,5.9,3.6,1.1,0.6,1.7,3.4,28.8,118,121,,burksal01
275,Alec Burks,32,NYK,SG,23,1,311,8.1,26.4,0.307,4.1,13.5,0.301,4.1,13,0.313,0.383,3.9,5.4,0.727,1.3,5.2,6.5,3.2,1.1,0.2,2.6,1.8,24.2,92,117,,burksal01
276,Kevon Looney,27,GSW,C,74,36,1195,5.6,9.4,0.597,0,0,0,5.6,9.4,0.599,0.597,2.3,3.4,0.675,5.8,11.2,17,5.4,1.1,1.2,2,6.3,13.5,134,113,,looneke01
277,David Roddy,22,2TM,PF,65,13,1177,6.9,17,0.403,2,6.8,0.293,4.9,10.2,0.478,0.462,2,2.8,0.691,2.2,6.6,8.8,3.3,1.1,0.5,2.4,3,17.6,98,117,,roddyda01
278,David Roddy,22,MEM,PF,48,13,1114,6.8,16.9,0.402,2.1,6.8,0.301,4.7,10.1,0.47,0.462,2,2.9,0.687,2.2,6.5,8.8,3.3,1.1,0.5,2.4,3,17.7,98,117,,roddyda01
279,David Roddy,22,PHO,PF,17,0,63,7.8,17.8,0.435,0.8,6.2,0.125,7,11.6,0.6,0.457,0.8,0.8,1,1.6,7,8.5,3.1,1.6,0,2.3,3.1,17.1,95,116,,roddyda01
280,Vasilije Micić,30,2TM,PG,60,21,1176,6.6,15.4,0.43,1.8,6.4,0.279,4.8,9,0.537,0.488,2.5,3.1,0.813,0.6,3.1,3.7,10.9,1.3,0.3,4.1,2.8,17.6,105,121,,micicva01
281,Vasilije Micić,30,OKC,PG,30,0,361,4.9,12.1,0.407,1.5,6,0.244,3.5,6.1,0.565,0.467,1.9,2.5,0.737,0.1,3.1,3.2,10.1,1.2,0.4,3.9,2.9,13.2,102,117,,micicva01
282,Vasilije Micić,30,CHO,PG,30,21,815,7.4,16.9,0.437,1.9,6.6,0.294,5.4,10.3,0.529,0.495,2.8,3.4,0.839,0.8,3.1,3.9,11.3,1.3,0.2,4.2,2.8,19.6,107,123,,micicva01
283,Patrick Williams,22,CHI,PF,43,30,1174,6.8,15.2,0.443,2.5,6.3,0.399,4.2,9,0.474,0.525,2.2,2.8,0.788,2,5.1,7,2.8,1.7,1.4,2.4,3.7,18.2,107,117,,willipa01
284,John Konchar,27,MEM,SF,55,23,1173,3.7,8.7,0.423,1.6,5,0.317,2.1,3.7,0.568,0.514,0.9,1,0.84,3,7.7,10.7,4.6,2.1,2.1,1.9,3.2,9.8,114,112,,konchjo01
285,Drew Eubanks,26,PHO,C,75,6,1169,6.3,10.6,0.601,0.1,0.1,1,6.2,10.4,0.596,0.607,3,3.9,0.774,4.3,9.1,13.4,2.6,1.1,2.5,2.5,4.8,15.8,123,113,,eubandr01
286,Joe Ingles,36,ORL,SF,68,0,1169,4.2,9.6,0.436,3,6.8,0.435,1.2,2.8,0.439,0.59,1.2,1.4,0.824,0.8,5.3,6,8.6,1.8,0.2,2.8,3.7,12.5,119,113,,inglejo01
287,Anthony Black,20,ORL,PG,69,33,1164,4.9,10.5,0.466,1.6,4,0.394,3.3,6.5,0.51,0.54,2.1,3.4,0.613,1.4,4.5,5.9,3.9,1.5,0.9,2.4,4.7,13.4,108,113,,blackan01
288,Jordan Hawkins,21,NOP,SG,67,10,1160,7.4,19.3,0.382,4.6,12.6,0.366,2.7,6.7,0.411,0.501,2.8,3.4,0.838,1.2,5,6.3,3,0.8,0.3,1.7,3,22.1,109,117,,hawkijo01
289,Trey Lyles,28,SAC,PF,58,0,1158,6,13.5,0.445,3.5,9.2,0.384,2.5,4.3,0.578,0.576,2.1,2.9,0.7,2.6,8.2,10.8,3,0.7,0.8,1.6,3.6,17.6,120,116,,lylestr01
290,Moses Moody,21,GSW,SG,66,9,1156,8.1,17.6,0.462,3,8.4,0.36,5.1,9.2,0.555,0.548,3.1,3.9,0.785,2.7,5.5,8.2,2.4,1.8,1,1.8,3.8,22.3,117,115,,moodymo01
291,Jae Crowder,33,MIL,PF,50,25,1156,4.7,11.2,0.422,2.4,6.9,0.349,2.3,4.3,0.538,0.53,1.1,1.5,0.722,1.3,5.4,6.7,2.7,1.6,0.4,1,3.1,13,114,117,,crowdja01
292,Trayce Jackson-Davis,23,GSW,PF,68,16,1130,10,14.2,0.702,0,0,0,10,14.2,0.704,0.702,3.2,5.7,0.561,5.8,8.8,14.6,3.5,1.2,3.3,2.1,4.6,23.1,136,112,,jackstr02
293,Malcolm Brogdon,31,POR,PG,39,25,1121,9.6,21.8,0.44,3.6,8.8,0.412,6,13.1,0.458,0.522,4.2,5.1,0.819,1.2,5.3,6.5,9.4,1.2,0.4,2.6,2.6,27,120,120,,brogdma01
294,Dean Wade,27,CLE,PF,54,32,1108,4.3,10.3,0.414,3.5,9,0.391,0.8,1.3,0.567,0.584,0.9,1.2,0.769,1.6,8.1,9.7,1.9,1.8,1.1,0.9,4.1,13,121,111,,wadede01
295,Josh Richardson,30,MIA,SG,43,6,1103,7,15.7,0.444,3,8.6,0.347,4,7.1,0.561,0.539,2.3,2.4,0.944,0.8,4.7,5.5,4.7,1.1,0.6,1.6,3.4,19.2,115,115,,richajo01
296,Davion Mitchell,25,SAC,PG,72,4,1101,6.4,14.2,0.452,2.5,7,0.361,3.9,7.3,0.539,0.54,1.3,1.9,0.714,0.8,3.4,4.2,5.9,0.7,0.1,1.9,3.7,16.7,114,120,,mitchda01
297,Dario Šarić,29,GSW,C,64,9,1098,8,17.1,0.466,3.3,8.7,0.376,4.7,8.4,0.56,0.562,3.5,4.1,0.849,3.2,9.3,12.5,6.3,1.4,0.4,3.4,4.9,22.7,119,115,,saricda01
298,James Wiseman,22,DET,C,63,6,1091,8.2,13.4,0.613,0,0.1,0,8.2,13.4,0.617,0.613,3.2,4.5,0.706,4.9,10,14.8,2.4,0.5,1.7,2.9,6.2,19.7,119,118,,wisemja01
299,Dante Exum,28,DAL,PG,55,17,1088,7.1,13.3,0.533,2.3,4.8,0.491,4.8,8.6,0.557,0.621,2.3,3,0.779,1.1,5.5,6.6,6.9,1,0.2,2.2,3.7,18.9,128,118,,exumda01
300,Sam Merrill,27,CLE,SG,61,1,1069,7.3,18.2,0.402,6.6,16.4,0.404,0.7,1.8,0.385,0.584,1.2,1.3,0.929,1,4.5,5.5,5,0.9,0.2,0.9,3.3,22.4,125,117,,merrisa01
301,Dennis Smith Jr.,26,BRK,PG,56,2,1059,6.9,15.8,0.435,1.5,5.1,0.294,5.4,10.7,0.502,0.482,2,2.7,0.741,2.3,5.3,7.7,9.5,3.2,0.6,3.2,5.7,17.3,110,114,,smithde03
302,Shaedon Sharpe,20,POR,SG,32,25,1059,8.2,20.2,0.406,2.8,8.4,0.333,5.4,11.8,0.457,0.475,4.6,5.5,0.824,2,5.5,7.5,4.4,1.3,0.6,3.4,4.1,23.8,105,119,,sharpsh01
303,Jordan Goodwin,25,2TM,PG,57,12,1055,6.5,17.7,0.369,1.9,6.5,0.298,4.6,11.2,0.411,0.424,2,2.7,0.746,4.1,7.6,11.7,7.2,2.2,0.8,2.6,3.5,17,105,113,,goodwjo01
304,Jordan Goodwin,25,PHO,PG,40,0,558,6.6,16.9,0.389,2,7,0.288,4.6,9.9,0.46,0.448,2.2,2.5,0.862,3.5,6.7,10.2,6.8,2,0.8,2.5,3.8,17.3,109,114,,goodwjo01
305,Jordan Goodwin,25,MEM,PG,17,12,497,6.5,18.6,0.349,1.9,6,0.311,4.6,12.6,0.367,0.399,1.9,3,0.633,4.7,8.7,13.4,7.6,2.5,0.9,2.7,3.2,16.7,100,112,,goodwjo01
306,Marvin Bagley III,24,2TM,C,50,25,1053,10.8,18.4,0.586,0.4,1,0.391,10.3,17.3,0.597,0.597,4.3,5.7,0.762,5.8,8.2,14,2.5,0.9,1.5,2.7,3.6,26.2,122,119,,baglema01
307,Marvin Bagley III,24,DET,C,26,10,478,10.8,18.2,0.591,0.1,0.6,0.167,10.7,17.6,0.606,0.594,5,6.1,0.82,4.6,7.2,11.9,2.7,0.5,1.4,2.9,4,26.7,122,120,,baglema01
308,Marvin Bagley III,24,WAS,C,24,15,575,10.7,18.5,0.581,0.7,1.4,0.471,10.1,17.1,0.59,0.599,3.7,5.3,0.708,6.8,8.9,15.8,2.3,1.2,1.5,2.4,3.3,25.9,123,118,,baglema01
309,Torrey Craig,33,CHI,SF,53,14,1049,5.1,11.9,0.43,2.9,7.3,0.392,2.3,4.7,0.49,0.55,1.3,1.7,0.75,3.3,7,10.3,2.8,1.4,1,1.5,5.2,14.4,119,117,,craigto01
310,Jalen Smith,23,IND,C,61,14,1047,10.5,17.8,0.592,2.7,6.5,0.424,7.8,11.3,0.689,0.67,3.2,4.7,0.692,5,10.1,15.2,2.8,0.8,1.7,2,5.6,27.1,133,117,,smithja04
311,Dalano Banton,24,2TM,PG,54,9,1047,9.5,23.6,0.404,2.8,9.4,0.296,6.7,14.2,0.475,0.463,4.4,5.7,0.783,1.9,6.5,8.4,6,1.6,0.9,3.6,3,26.3,103,117,,bantoda01
312,Dalano Banton,24,BOS,PG,24,1,171,5.5,14.7,0.373,0.6,4.6,0.125,4.9,10.1,0.486,0.392,4.6,5.8,0.8,3.5,6.6,10.1,5.5,1.4,0.9,2.9,5.8,16.2,106,113,,bantoda01
313,Dalano Banton,24,POR,PG,30,8,876,10.3,25.3,0.408,3.2,10.3,0.311,7.1,15,0.474,0.471,4.4,5.6,0.78,1.6,6.4,8.1,6.1,1.6,1,3.8,2.5,28.2,103,117,,bantoda01
314,Ziaire Williams,22,MEM,SF,51,15,1038,7.1,17.8,0.397,2.7,8.9,0.307,4.3,8.9,0.487,0.474,2.9,3.5,0.827,1.6,6.8,8.5,3.5,1.7,0.4,3.1,4,19.8,98,115,,willizi02
315,Jae'Sean Tate,28,HOU,SF,65,9,1031,5.1,10.8,0.472,1.1,3.6,0.299,4,7.2,0.559,0.522,1.2,1.8,0.667,2.9,6.4,9.3,3,2,0.7,1.7,6.4,12.5,112,113,,tateja01
316,Kenrich Williams,29,OKC,PF,69,1,1029,6.1,13.1,0.468,2.6,6.6,0.397,3.5,6.5,0.54,0.568,0.3,0.7,0.5,2.9,6.9,9.8,4.3,1.8,0.4,1.5,4.7,15.2,120,113,,willike04
317,Jose Alvarado,25,NOP,PG,56,0,1028,6.8,16.5,0.412,3.7,9.9,0.377,3.1,6.6,0.464,0.525,1.7,2.5,0.673,1.2,4.9,6.1,5.6,2.8,0.7,1.9,4.2,18.9,112,112,6MOY-6,alvarjo01
318,Quentin Grimes,23,2TM,SG,51,18,1025,6,16,0.372,4,11.7,0.338,2,4.3,0.466,0.495,1.7,2.2,0.756,0.7,4.2,4.9,3.2,1.7,0.3,1.4,3.7,17.6,109,116,,grimequ01
319,Quentin Grimes,23,NYK,SG,45,18,910,6.3,15.8,0.395,4.3,11.7,0.363,2,4.1,0.486,0.53,1.3,1.9,0.706,0.8,4.1,4.9,2.9,1.7,0.2,1.2,3.7,18.1,115,116,,grimequ01
320,Quentin Grimes,23,DET,SG,6,0,115,3.8,17.6,0.214,1.7,11.7,0.143,2.1,5.9,0.357,0.262,4.2,4.6,0.909,0.4,4.6,5,5.9,2.1,1.7,2.9,3.8,13.4,78,117,,grimequ01
321,De'Anthony Melton,25,PHI,SG,38,33,1023,6.7,17.3,0.386,3.7,10.3,0.36,3,7,0.425,0.493,3.2,3.8,0.835,1.3,5.4,6.8,5.5,2.9,0.8,1.9,4,20.3,113,113,,meltode01
322,Daniel Theis,31,2TM,C,60,3,1015,7.6,14.2,0.532,1.3,3.5,0.366,6.3,10.8,0.586,0.577,1.8,2.4,0.76,4.1,7.7,11.9,3,1,2.5,2,6.2,18.3,121,114,,theisda01
323,Daniel Theis,31,IND,C,1,0,8,5.9,23.6,0.25,0,5.9,0,5.9,17.7,0.333,0.25,0,0,,0,0,0,0,0,0,0,5.9,11.8,55,126,,theisda01
324,Daniel Theis,31,LAC,C,59,3,1007,7.6,14.2,0.536,1.3,3.4,0.371,6.3,10.7,0.589,0.581,1.9,2.5,0.76,4.2,7.8,12,3,1,2.5,2.1,6.2,18.3,122,114,,theisda01
325,Lonnie Walker IV,25,BRK,SG,58,0,1011,10.2,24.1,0.423,5.1,13.3,0.384,5.1,10.8,0.471,0.528,2.2,2.9,0.763,0.6,5.6,6.2,3.6,1.6,1,2.5,3.5,27.7,105,117,,walkelo01
326,Talen Horton-Tucker,23,UTA,PG,51,11,1009,8.8,22.2,0.396,2.9,8.7,0.33,5.9,13.5,0.438,0.46,4.2,5.2,0.807,1,4.8,5.8,8.5,2.2,0.9,3.1,4.5,24.7,108,120,,hortota01
327,Killian Hayes,22,DET,PG,42,31,1008,5.6,13.5,0.413,1.1,3.5,0.297,4.5,10,0.455,0.452,1.6,2.4,0.66,0.5,5.2,5.7,9.8,1.7,1,2.4,3.6,13.8,106,119,,hayeski01
328,Jevon Carter,28,CHI,PG,72,0,1004,6.9,18.1,0.378,3.8,11.6,0.329,3,6.5,0.466,0.484,0.2,0.3,0.571,0.5,2.4,3,4.7,1.8,0.8,1.8,3.5,17.7,101,119,,carteje01
329,Luke Kennard,27,MEM,SG,39,22,999,6.9,15.4,0.448,5.2,11.6,0.45,1.7,3.8,0.442,0.617,2,2.2,0.889,0.5,5,5.5,6.7,1,0.1,2.6,1.9,21,121,119,,kennalu01
330,Garrison Mathews,27,ATL,SG,66,5,992,5,10.9,0.456,4.1,9.3,0.44,0.9,1.6,0.545,0.644,1.6,2,0.81,0.8,3.6,4.4,1.8,1,0.4,0.9,5.6,15.7,131,123,,mathega01
331,Jaden Hardy,21,DAL,SG,73,7,989,9.5,23.2,0.407,3.9,10.9,0.362,5.5,12.4,0.447,0.492,2.9,3.7,0.776,1,5.4,6.4,5.3,1.1,0.2,3,3.9,25.7,103,118,,hardyja02
332,Tre Mann,22,2TM,PG,41,28,987,7.2,15.7,0.459,2.3,6.3,0.373,4.9,9.5,0.516,0.533,2.2,2.9,0.763,1,6.4,7.4,8.2,2.5,0.1,3.2,2.4,19,110,118,,manntr01
333,Tre Mann,22,OKC,PG,13,0,119,8.1,16.2,0.5,3.2,7.7,0.421,4.8,8.5,0.571,0.6,0.4,0.4,1,1.6,8.1,9.7,8.1,1.2,0,3.6,1.2,19.8,115,114,,manntr01
334,Tre Mann,22,CHO,PG,28,28,868,7.1,15.7,0.453,2.2,6.1,0.364,4.9,9.6,0.509,0.524,2.5,3.3,0.759,0.9,6.2,7.1,8.2,2.7,0.2,3.2,2.6,18.9,109,118,,manntr01
335,Cam Reddish,24,LAL,SF,48,26,984,4.4,11.3,0.389,1.8,5.3,0.336,2.6,6,0.435,0.468,2,2.6,0.759,1.3,3.5,4.8,2.3,2.3,0.7,1.5,3.1,12.6,102,116,,reddica01
336,Luke Kornet,28,BOS,C,63,7,983,7.1,10.2,0.7,0.1,0.1,1,7.1,10.2,0.698,0.702,2.5,2.7,0.907,5.9,7.2,13.1,3.4,1.2,3.1,1.1,3.9,16.8,157,110,,kornelu01
