Player,Age,G,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,MPG,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate,Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG,Cluster,pca1,pca2
2022-2023 Draymond Green,32,73,-1.0810688910669621,-1.400138920502785,0.7571074557479522,-1.118195974729749,-1.1143549755829156,-0.16373908252661318,-0.41000814353747256,-0.6223726863321447,0.9721981606995244,0.4605003717287967,-0.7564297113404441,-0.755052615829939,-0.4201864958774971,-0.538054028009836,1.082910537561734,0.4834172742162254,2.0217876947735913,-0.0937110758395512,0.2053179927646899,1.5591167147353546,0.4406141897005106,-1.2089907432910707,-0.056064594540371604,-0.7534673295960148,1.1073226435784274,-0.6242273540604794,-0.1216644576058424,0.41488404007671387,0.4812191770374655,3.091400725303147,0.414881903883204,0.11519193915608493,-1.1695437746576547,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,13,0.7353015860078429,-1.2681523277653164
2022-2023 Drew Eubanks,25,78,-0.4796222371989119,-1.2806719455247277,2.2468475792076505,-1.530883599917311,-1.6795071550336544,0.5636188827106547,0.3945195336936016,-0.04258429299622429,1.5446106613135309,1.7596574329257624,-0.2594745309940383,-0.11025391296580873,-0.8461574205061624,1.0513621683278396,0.8531018179318426,1.0143399941687399,-0.6218319313362024,-0.5852237868694866,2.4320490559041192,-0.4416476039213847,0.8239356203885378,-0.7506497040427199,1.5553876303779302,0.028334841314256932,-0.20848904988413924,-1.6769290771441479,1.0023786347031642,1.5783152019710056,-0.46773768312160396,0.016951591734733363,1.5783251778265086,1.6771976241694189,0.8061670879511029,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,21,5.205618436415616,-2.8664977583702234
2022-2023 Duane Washington Jr.,22,31,1.565296385952459,3.000227991188982,-1.3337558754235546,1.770617401583184,1.8728779729424174,0.3125072042358835,0.5094520590123265,1.808278654960753,-2.2226623078437653,-1.5443716362912094,-0.5576476392018818,-0.4326532643978739,-0.8200775679778767,-1.2444612263821362,-0.9087650325639931,-1.1093508856413183,1.090935713749016,-1.4044116385860457,-0.6150566094445737,1.5591167147353546,-0.939342960776388,1.3118849725748578,-2.1710956397456425,0.5495362885877714,-1.1044862937386453,0.12223386776248553,-1.174465382092447,-1.9119782837118666,-0.12721760291366205,-0.14775104042071757,-1.903573895641494,-1.3491883905439161,-2.062817302964806,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,24,-4.250084938944572,4.266819703083443
2022-2023 Duncan Robinson,28,42,-0.5598151243813183,0.07328710422658528,-1.2814842921442668,1.4267110472602156,1.8997899814876906,0.035418455574067476,-1.3677791878601797,-1.4920552763360253,0.22673071803942424,-0.5980720485057661,-0.5079521211672412,-0.714752696900931,1.2576173501088812,-1.008992160258036,-0.8321621260206958,-0.9829407142240529,-0.5845978520952195,-0.9128989275561101,-1.2010384681654762,-0.5369220952859914,1.1305927649389593,-0.2636623498413475,-0.9625064710569164,0.5495362885877714,-0.6632094200214087,1.9357518361657144,-0.8499177286792833,-0.6305178735094594,-0.33889224736724766,-0.5869580595019196,-0.6305308929933866,-1.544439101170583,-1.274634777987908,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,24,-4.488966788959688,-0.27298230421350883
2022-2023 Dwight Powell,31,76,-0.4395257936077083,-1.4996947329844992,3.4360260988114444,-1.6684461416464984,-1.7871551892147475,-2.8047412182095495,0.5094520590123265,-0.1986811681251258,2.7559952556361944,3.058814494122726,0.33687168542164847,0.6554445466853462,-0.8200775679778767,1.6400348336380899,-0.37254468676091296,0.45813523993277194,-0.9197045652640665,0.07012649450376074,-0.1462711224678516,-0.346373112556778,2.2805570570030413,-0.5501254993715665,2.562545270951869,0.2889355649510142,-0.3410372075693806,-1.8491893591032935,2.989243537305704,2.842914290986538,-0.9105160456742734,-0.5046067434241941,2.8429374321127074,-0.08005877147058203,2.4771140409021264,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,3,7.294595904425548,-3.0778967062129072
2022-2023 Dyson Daniels,19,59,-1.5221297705701988,-1.400138920502785,-0.6672931886126371,-0.7742896204067808,-0.7644988644943632,-0.08580787196547726,-0.9846707701310968,-0.934566436589948,-0.6252320735721204,-0.9348905458531276,-0.9552117834790065,-0.8759523726169636,-0.9678633989714955,-0.36145222841676083,0.201977112313816,-0.04750544573628948,0.4951904458932879,0.7254767758770078,-0.6150566094445737,0.12999934426625512,0.36394990356290474,-1.5097770502978007,-0.9625064710569164,-0.7534673295960148,-0.5206376027247388,0.016963695454118584,-0.36705414677189313,-1.1363575091156732,0.3216962565796907,1.856130984137267,-1.1363757947078668,-0.08005877147058203,-0.5074704536770605,-0.4889674672825597,-0.4937707198786941,2.1292952601940263,-0.4841534228547845,-0.5626119960190291,0,-2.1453596843785014,-2.752114270602396
2022-2023 Dāvis Bertāns,30,45,-0.31923646283409834,-0.10591335824050067,-0.497410542954952,2.1833050267707454,1.98052600712351,0.5722779061063366,-1.5210225549518128,-1.7819494730039855,2.6361879880658208,0.9897865818460789,-0.9055162654443658,-1.0371520483329961,0.9185792672411672,-0.7735230941339362,-0.8704635792923446,-0.8818125770902405,-1.0314068029870156,-0.7490613572127982,-0.26346749421203214,-1.4896670089320576,0.9772641926637489,-0.04881498769368314,0.5482299898039915,0.8101370122245286,-1.3140397423210957,2.241992337426418,-1.1823811785171585,0.7858331061879372,0.12127002318402547,-1.0810659559682718,0.7858348318071562,-0.6658109033505825,-0.5495068550091617,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,14,-2.7328035903836154,-1.2884595459437171
2022-2023 Edmond Sumner,27,53,0.16192086026034158,0.212665241700985,-0.10537366836029424,-0.22403945349003157,-0.2800827106794444,0.27787111065315645,0.31789785014778493,0.49260499316001016,-0.3723056198124431,-0.35748740754336505,1.7283461903915844,1.2599433306204686,1.3532434760459287,-0.8323903606649612,-0.8321621260206958,-0.9323766456571467,-0.13778890120342338,0.8893143462203197,-0.38066386595621277,0.7016462924538945,1.053928478801354,0.5670807837962881,-0.25749612265515937,0.028334841314256932,-0.9656880894721601,-0.39454697811495165,1.2794315095680604,0.48232932482420904,-0.6313509348731676,-0.38107976930760595,0.473897142416561,0.212817294469418,-0.7491797613366424,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,2,0.3883599025790736,1.7433716071388017
2022-2023 Eric Gordon,34,69,-0.23904357565169157,-0.10591335824050067,-0.30139210565762314,0.6013357968850919,0.527277545678754,0.40775646158838297,-0.5632515106291056,-0.5777735791524585,-0.05281957295811386,0.09160392225311689,0.18778513131772687,0.09124568167923201,0.5186881951407867,-1.1267266933200863,-1.406683925095425,-1.4127352970427551,-0.13778890120342338,-0.7490613572127982,-0.4978602377003932,0.034724852901648416,-1.7059858221524427,0.00847764221236048,0.04465116951702226,1.8525399067715576,0.7549615268849207,0.6437997214721215,0.17913580653318759,0.26313214939484975,-0.2560630386680184,-0.06539972434299211,0.26312843336885994,-0.8610616139772489,-1.2641256776548826,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,2,-2.4689179376797346,1.350534165894362
2022-2023 Eugene Omoruyi,25,40,-0.1187542448780816,0.053375941730242155,-0.3405957931170889,-0.36160199521921893,-0.06478664231725823,-0.37155564402297503,0.12634364128324352,0.11351258213267763,0.10692345046905077,-0.6943059048907265,0.33687168542164847,0.6151446277563379,-0.7070648736886387,0.5215567695486146,-0.5640519531191559,-0.14863358287010142,-1.0314068029870156,0.8893143462203197,-0.9666457246771154,-0.0605496384629583,2.0505641985902248,-0.06313814517019431,-0.8617907069995225,0.5495362885877714,-0.7017710281736099,-0.09787649251864511,0.6857467777147117,-0.6473791946963333,-1.167184334359539,-1.328119904201448,-0.6473923897172026,-0.27530948209724854,1.5207859105968238,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,23,0.24538103920319454,-0.9300128421633103
2022-2023 Evan Fournier,30,27,-0.7202008987461318,0.23257640419732742,-1.7257927500182118,0.9452421512080602,1.4691978447633183,-0.14642103573524964,-1.1762249789956383,-0.9568659901797912,-1.7966809120379927,-1.5764495884195295,-0.6073431572365224,-0.714752696900931,0.8316464254802148,-1.1267266933200863,-0.6789563129341016,-0.9070946113736937,-0.36119337664932144,0.2339640648470723,-0.8494493529329348,-0.15582412982756502,0.6706070481133268,-0.4785097119890118,-1.6675168194586734,0.2889355649510142,-0.598586296879494,1.3328408493087047,-0.9053283036522626,-1.6759197870956346,-0.36445681795342943,-0.3948049886538935,-1.6843744382318868,-0.568185548037249,-1.726526092307996,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,24,-5.153659067900489,-0.20212400215125156
2022-2023 Evan Mobley,21,79,0.7633675141283918,0.15293175421195634,1.1099406428831442,-1.3933210581881237,-1.3296510439451017,-0.9343921647422896,1.505533945107942,1.2730893688045186,0.7458955441777078,0.39634446747215646,0.33687168542164847,0.6151446277563379,-0.7592245787452101,0.6981585691416896,1.1978148973766796,1.0649040627356459,-0.2867252181673555,-0.7490613572127982,1.3772817102064954,0.12999934426625512,-0.09603581326272781,0.3522334216486237,0.24608269763180995,-1.7958702241430438,1.4494242498461187,-1.432893677702025,0.6145046098923098,0.3474387553292187,-0.4728505972388405,-0.42225542734646865,0.34743591698793996,0.7009440710360855,0.24918477030076178,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,17,4.465789946419459,0.3310537013020936
2022-2023 Frank Kaminsky,29,36,-0.5999115679725219,-0.7828928831161569,0.2997311020541848,0.11986690083293665,-0.03787463377198483,0.6069139996890636,-0.639873194174922,-0.8453682222305757,0.8124551372723597,0.8614747733327984,-0.11038797689011665,-0.31175350761084947,0.988125540649929,-0.538054028009836,1.0063076310184365,0.43285320564931895,0.6068926836162369,-0.5852237868694866,-0.26346749421203214,-0.7274710780152047,0.2872856174252995,-0.43554023955947885,1.656103394435324,0.2889355649510142,-1.8335011610074736,0.5480995648281516,0.12372523156020834,1.0893368875516656,1.6663926694128552,1.4306491844023523,1.0893417728358443,-0.568185548037249,-1.148525573991604,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,9,-0.1665863826687884,-0.9771850293015365
2022-2023 Frank Ntilikina,24,47,-1.562226214161402,-1.1811161330430135,-1.3729595628830205,-0.7055083495421871,-0.3608187363152642,-0.6053492757063828,-1.0996032954498216,-1.0237646509493203,-0.8249108528560762,-1.8170342293819306,-0.6570386752711629,-0.5535530211848982,-0.8200775679778767,-1.008992160258036,-0.7938606727490474,-0.9576586799405999,-0.06332074272145728,-0.4213862165261747,-0.4978602377003932,-0.15582412982756502,0.9005999065261431,-1.4381612629152458,-2.0703798756882485,0.8101370122245286,-1.080311585264024,0.48110945517737264,0.06039886016251778,-1.810810356590624,-0.023936737745487466,0.8541899718582748,-1.810835663660506,-0.6658109033505825,-1.2956529786539586,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,18,-3.926311260025448,-2.387059467404298
2022-2023 Franz Wagner,21,80,0.8836568449020021,0.790088954094927,0.2082558313154313,-0.017695640896250763,-0.03787463377198483,0.32116622763156527,0.8542496349685008,0.916296511367029,0.06698769461225962,0.027448017996476615,0.9332179018373356,0.7763443034723706,0.7012471628387864,-0.5969212945408611,-0.6789563129341016,-0.7048383371060694,0.12284965348345778,-0.2575486461828631,-0.8494493529329348,0.5110973097246816,-0.5560215300883606,0.9108365632325509,0.04465116951702226,0.2889355649510142,1.242465160221921,-0.4041169937793487,0.3770307171509702,0.3137161129554711,-0.31128251113417116,-0.2712780145373054,0.313712923540308,-0.8610616139772491,-0.29728844701655444,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,2,0.302860703149001,2.9021619484303587
2022-2023 Fred VanVleet,28,69,0.2822101910339519,0.9892005790583553,-0.9939905841081845,1.0828046929372475,1.334637802036952,0.15664478311361218,-0.33338645999165595,0.002014814183462148,-1.117773062472544,-0.8867736176606474,0.9332179018373356,0.5748447088273299,1.1880710767001192,-1.008992160258036,-0.6406548596624528,-0.8565305428067875,1.798383219327693,1.3808270572502546,-0.38066386595621277,0.12999934426625512,-0.24936438553793888,0.6959892010848865,0.24608269763180995,-0.2322658823225003,1.7291433157085678,0.64858472930432,0.08414624943665175,-0.5293499463882168,1.647986178590804,1.1286943587840264,-0.5293619126504905,0.5056933604094181,-1.3902348816511865,-0.4889674672825597,-0.4937707198786941,2.1292952601940263,-0.4841534228547845,-0.5626119960190291,10,-2.5270142419264023,3.129629337629477
2022-2023 Furkan Korkmaz,25,37,-0.4395257936077083,-0.2253803332185576,-0.4843426471351301,0.05108562996834294,-0.0916986508625314,0.5809369295020183,-0.4483189853103807,-0.17638161453528278,-1.0245896321400312,-0.4376822878641654,0.2374806493523675,0.41364503311129713,-0.34194693829264006,-0.8912576271959861,-0.5640519531191559,-0.7554024056729752,-0.6590660105771854,-0.2575486461828631,-0.7322529811887543,0.7969207838185013,-1.2460001053268097,-0.2206928774118145,-1.4660852913438858,0.028334841314256932,-1.478191909134135,0.04088873461511107,0.6699151848652891,-0.36073673451947874,-1.0935583710713352,-0.7791111303499452,-0.36074694541233043,-0.7634362586639158,-1.1064891726595028,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,24,-1.7991875213156376,0.33092375143075414
2022-2023 Gabe Vincent,26,68,-0.5197186807901152,-0.12582452073684308,-0.8763795217297872,0.6013357968850919,0.8233096396767599,0.08737259594815806,-0.8697382448123718,-0.8230686686407325,-0.3589937011935127,-0.5820330724416061,-0.6073431572365224,-0.755052615829939,0.9620456881216434,-0.8912576271959861,-1.2534781120088307,-1.2104790227751308,-0.06332074272145728,0.3978016351903842,-1.0838420964212958,0.034724852901648416,0.2106213312876943,-0.4212170820829682,-1.0632222351143104,0.028334841314256932,0.44717621411047154,0.9883202853904128,-0.8340861358298607,-0.6305178735094594,-0.17732416126257836,0.12675334650503398,-0.6305308929933866,-0.6658109033505825,-0.4864522530110098,-0.4889674672825597,-0.4937707198786941,2.1292952601940263,-0.4841534228547845,-0.5626119960190291,24,-3.5620556414099456,-0.10564673848655651
2022-2023 Garrison Mathews,26,54,-1.0810688910669621,-0.5041366081673575,-1.3860274587028423,1.3579297763956222,1.576845878944411,0.22591697027906582,-1.7891984473621707,-1.871147687363358,-0.8382227714750066,-0.34144843147920495,0.13808961328308625,-0.15055383189481675,1.2576173501088812,-0.8912576271959861,-0.8321621260206958,-0.9576586799405999,-1.1431090407099647,0.2339640648470723,-0.7322529811887543,-1.2038435348382377,0.2106213312876943,-0.43554023955947885,0.44751422574659766,1.5919391831348002,-1.105193846181805,2.323337470573793,0.14747262083434232,0.027073652778616633,-0.609876695580775,-1.2183181494311472,0.027067479235435836,-0.47056019272391547,-0.9173253666650475,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,14,-3.9990806997461688,-0.8826192916262894
2022-2023 Gary Harris,28,48,-0.8805866731109454,-0.8426263706051855,-0.24912052237833543,0.9452421512080602,0.5541895542240272,0.9272978653292885,-1.3677791878601797,-1.402857061976653,-0.5986082363342596,0.9897865818460789,-1.0049073015136472,-1.1580518051200206,1.2054576450523098,-0.8323903606649612,-1.3300810185521277,-1.2357610570585837,-0.9197045652640665,0.3978016351903842,-0.6150566094445737,-1.394392517567451,-0.24936438553793888,-0.7076802316131872,0.7496615179187792,0.2889355649510142,0.3055478000713482,1.4524660451136666,-1.1586337892430245,0.8701397121223062,0.20512181470670168,-0.5320571821167692,0.8617115670643292,-0.275309482097249,-0.17117924302025056,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,14,-2.9206102097237294,-1.4646910193539984
2022-2023 Gary Payton II,30,22,-0.9607795602933518,-1.519605895480842,1.63265647567602,-0.4991645369484062,-0.9259709157660029,1.5247704796313297,-0.639873194174922,-0.934566436589948,1.4913629868378093,2.353099547299683,-1.1539938556175686,-1.278951561907045,0.8316464254802148,0.5215567695486146,-0.2576403269459669,0.05362269139752288,-0.36119337664932144,2.2000149089668133,-0.38066386595621277,-0.4416476039213847,1.2072570510765652,-1.1230517984320048,1.656103394435324,0.028334841314256932,-0.6360865763669558,-0.1648666021694241,-1.1348863999688905,2.18532276469846,-0.12721760291366205,0.9365412879360002,2.193769808245792,0.9938201369760851,1.163476499273963,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,5,1.6634548243706948,-3.2384254824135583
2022-2023 Gary Trent Jr.,24,66,0.6831746269459854,1.0091117415546986,-0.47127475131530816,1.0140234220726538,0.9847816909483993,0.3904384147970194,0.08803279951033503,0.3142085644412656,-0.6119201549531901,-0.30937047935088485,0.43626272149092976,0.2927452763242728,0.6751673103105008,-0.9501248937270113,-1.2534781120088307,-1.2357610570585837,-0.8824704860230835,1.3808270572502546,-0.8494493529329348,-1.2038435348382377,-1.3226643914644154,0.8105744608969743,0.1453669335744161,0.2889355649510142,1.1810260230742244,0.3519142437080132,-0.17707503257882165,-0.175262201463867,-0.059727136566141946,-1.286944246162585,-0.16683973308844732,0.1151919391560845,-0.6966342596715162,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,2,-1.9332581402211921,2.2359849884842413
2022-2023 George Hill,36,46,-1.321647552614182,-1.4399612454954704,0.012237394018102383,-0.36160199521921893,-0.3877307448605373,0.29518915744452,-1.0996032954498216,-1.2913592940274377,1.0786935096509673,0.49257832385711686,-0.35886556706331957,-0.3923533454688657,0.0231709971033596,-0.8323903606649612,-0.9853679391072904,-1.008222748507506,0.5324245251342709,-0.0937110758395512,-0.8494493529329348,-0.6321965866505982,-0.7860143885011769,-1.1230517984320048,0.9510930460335669,0.028334841314256932,-0.46533058675109307,0.7634249172770834,0.6619993884405778,0.7015265002535683,1.3647307364959094,2.0071083969464305,0.7015273481880762,-0.7634362586639156,-0.6020523566742882,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,9,-1.618412786234917,-1.6082892266077649
2022-2023 Georges Niang,29,78,-0.19894713206048836,-0.06609103324781515,-0.3536636889369108,1.770617401583184,1.5499338703991379,0.6675271634588359,-1.2145358207685464,-1.3359584012071235,0.49296909041803044,0.8775137493969585,-0.9055162654443658,-1.0371520483329961,0.9185792672411672,-1.008992160258036,-0.4491475933042099,-0.7048383371060694,-0.8824704860230835,-0.9128989275561101,-0.6150566094445737,-0.7274710780152047,0.5172784758381157,-0.03449183021717249,-0.056064594540371604,0.2889355649510142,-0.31733420072353224,1.7204264837167826,-1.198212771366581,0.7183878214404421,-0.6057863642869858,-0.9163633238128207,0.7099580965499851,-1.0563123246039159,-1.484816784648414,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,14,-2.853161963948827,-0.2866926635785857
2022-2023 Giannis Antetokounmpo,28,63,3.570118565512626,2.661738228751154,1.0968727470633224,-0.911852162135968,-0.7644988644943632,-0.42350978439706566,3.9191169768011638,3.6145424957380445,0.7592074627966382,0.49257832385711686,4.262817610158254,5.692934412811365,-1.0113298198519718,0.5215567695486146,2.9596817478725157,2.177313571207581,1.3515742684358971,-0.5852237868694866,0.2053179927646899,3.08350857656906,0.36394990356290474,3.5892670113401,0.24608269763180995,-1.7958702241430438,1.1852713377331825,-1.3180534897292608,2.8705065909350345,0.6003585731323255,-0.5270474868815459,-0.2987284532298805,0.6003583678451802,-0.1776841267839155,-0.6125614570073136,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,19,8.11798823541885,8.293343930694016
2022-2023 Goga Bitadze,23,38,-0.23904357565169157,-0.7231593956271286,1.0838048512435003,-1.2557585164589362,-1.1143549755829156,-0.8045068138070631,0.4711412172394179,0.11351258213267763,1.2916842075538535,0.5567342281137571,-0.35886556706331957,0.1315456006082404,-1.854578384933208,2.4053092985414155,0.5466901917586535,1.393570508420536,-0.2867252181673555,0.2339640648470723,1.963263568927398,-0.2510986211921717,1.9738999124526198,-0.5214791844185447,0.8503772819761731,-0.7534673295960148,-1.1851472722588456,-0.968747917978771,0.741157352687691,0.19568686464735455,-0.20288873184876033,0.0993029078124588,0.1956824464735959,1.7748229794827528,2.1303137299122916,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,15,4.533290272188101,-3.466329513672275
2022-2023 Goran Dragić,36,58,0.04163152948673194,0.39186570416807026,-0.6280895011531713,0.3262107134267175,0.33889348586184076,0.30384818084020176,-0.14183225112711456,0.1581116893123637,-0.9447181204264489,-0.6782669288265665,-0.7067341933058036,-0.6341528590429146,-0.6288253161037826,-0.8323903606649612,-1.1385737521938848,-1.1093508856413183,1.3143401891949142,-1.4044116385860457,-0.9666457246771154,0.892195275183108,-0.40269295781314957,-0.10610761759972727,-1.163937999171704,0.5495362885877714,-0.8344371112660447,0.11744885993028703,-0.8578335251039946,-0.9340216548731878,0.4280448702182072,1.1149691394377388,-0.9340378340220747,-1.6420644564839164,-0.43390675134588325,-0.4889674672825597,-0.4937707198786941,2.1292952601940263,-0.4841534228547845,-0.5626119960190291,6,-3.174476655007999,0.7899091745353503
2022-2023 Gordon Hayward,32,50,0.20201730385154548,0.15293175421195634,0.07757687311721202,-0.5679458078129997,-0.549202796132177,0.00944138538702217,0.5477629007852346,0.6264023146990687,-0.092755328814905,-0.34144843147920495,0.3865672034562891,0.2927452763242728,0.43175535337983534,-0.7735230941339362,-0.4108461400325614,-0.603710199972257,0.4951904458932879,-0.4213862165261747,-0.7322529811887543,0.4158228183600749,-1.5526572498772315,0.1373860595009594,-0.45892765076994707,0.8101370122245286,1.1160491237107295,-0.6433673853892734,0.2503779743555895,-0.1246782379032475,0.08752479001026553,0.42870817212336026,-0.1162552429169993,-0.8610616139772489,-0.9173253666650475,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,2,-0.5727460106325462,1.8555474663332254
2022-2023 Gorgui Dieng,33,31,-0.760297342337335,-0.26520265821124317,-1.0985337506667598,0.2574294425621238,0.8233096396767599,-0.38021466741865684,-0.8314274030394635,-0.9791655437696343,0.4264094973233785,-1.0792413304305681,-0.9055162654443658,-0.9565522104749797,0.06663741798383574,0.7570258356727146,1.542527976821517,1.3177244055701767,0.793063079821152,-1.732086779272669,0.908496223229773,1.5591167147353546,2.587214201553463,-0.736326546566209,-1.4660852913438858,0.8101370122245286,-1.2415156168972312,1.122300504691971,-1.0478126392970661,-1.2712480786106635,-0.3215083393686439,0.9914421653211505,-1.2628370201364867,-0.275309482097249,0.1335846666374833,2.04512583538023,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,0,-1.4247970260436538,-2.004701319165963
2022-2023 Grant Williams,24,79,-1.0810688910669621,-1.0815603205612994,-0.19684893909904772,0.18864817169753034,0.015949383318561758,0.6155730230847454,-1.13791413722273,-1.224460633257908,0.09361153185012039,0.540695252049597,-0.4582566031326006,-0.4729531833268821,0.07533070215993097,-0.12598316229266068,0.010469845955573,-0.04750544573628948,-0.6590660105771854,-0.9128989275561101,-0.38066386595621277,-0.5369220952859914,0.36394990356290474,-0.8365886489017856,0.3467984616892038,-0.4928666059592576,0.44929887143995056,0.9691802540616188,0.11580943513549703,0.6340812155060731,-0.4411505297119749,-0.1203006017281424,0.642512109654721,-0.8610616139772491,-0.0030336376918458125,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,5,-0.865188835811735,-1.7353930771191255
2022-2023 Grayson Allen,27,72,-0.760297342337335,-0.6435147456417571,-0.37979948057655466,0.7388983386142793,0.5541895542240272,0.6502091166674724,-1.13791413722273,-1.1798615260782221,-0.2791221894799304,0.4765393477929568,-0.16008349492475724,-0.3923533454688657,1.2489240659327858,-0.4791867614788109,-0.8704635792923446,-0.8059664742398814,-0.36119337664932144,-0.0937110758395512,-0.8494493529329348,-0.8227455693798114,-1.0160072469139936,-0.4212170820829682,0.8503772819761731,-0.2322658823225003,0.6265407584514435,1.198860630007147,-0.09791706833170843,0.7015265002535683,0.31965109093279637,0.0993029078124588,0.7015273481880762,-0.7634362586639156,0.1861301683026099,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,-0.4841534228547845,1.7774238855123468,14,-2.095136176891212,-0.37247383545077845
2022-2023 Hamidou Diallo,24,56,1.084139062858019,0.29230989168635607,1.3582306634597594,-1.530883599917311,-1.5718591208525612,-0.743893650037291,1.850331521064116,1.629882226242008,0.719271706939847,0.6208901323703974,0.5356537575602109,1.2599433306204686,-1.5068470178893998,0.2860877034245144,0.04877129922722181,0.1294687942478823,-0.8080023275411174,1.7085021979368784,-0.26346749421203214,0.892195275183108,1.4372499094893814,0.6100502562258205,-0.5596434148273409,0.2889355649510142,-0.5058969268255794,-1.6912841006407435,1.21610513817037,0.3980227188898401,-1.2377425491774008,-1.1771424913922846,0.40645115552129696,0.798569426349419,0.5644577802915206,-0.4889674672825597,-0.4937707198786941,-0.4696389545848506,2.0654609733079115,-0.5626119960190291,17,4.164326766566633,0.486011923551997
2022-2023 Harrison Barnes,30,82,-0.4395257936077083,-0.5041366081673575,0.051441081477568165,-0.017695640896250763,-0.145522667953078,0.4337335317754282,-0.41000814353747256,-0.4439762576133998,0.18679496218263308,0.2359547068305575,1.5792596362876627,1.340543168478485,0.7447135837192626,-0.4203194949477858,-0.6023534063908044,-0.578428165688804,-0.9569386445050496,-0.9128989275561101,-0.9666457246771154,-1.0132945521090244,-1.7059858221524427,0.1373860595009594,1.1525245741483547,1.0707377358612857,1.2248942745501228,0.1700839460844705,2.205579691259284,1.055614245177918,-0.4585344377105786,-1.0398902979294091,1.0556187793882124,-1.3491883905439161,0.007475462641179503,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,2,0.24451550320322485,1.2557809643065458
2022-2023 Haywood Highsmith,26,54,-1.201358221840572,-1.1213826455539853,-0.497410542954952,-0.36160199521921893,-0.333906727769991,0.13066771292656687,-0.9463599283581885,-0.9791655437696343,-0.21256259638527847,-0.40560433573584526,-1.2036893736522096,-1.0774519672620042,-2.5848142557252065,0.3449549699555395,0.04877129922722181,0.20531489709824122,-0.9941727237460325,0.5616392055336957,-0.1462711224678516,-0.2510986211921717,0.057292759012483256,-1.2949296881501364,-1.3653695272864919,-0.7534673295960148,-0.4872647124890423,0.46196942384857864,-0.9211598965016852,-0.917160333686314,-1.047542144016208,-0.6555841562333571,-0.9087455889363516,0.212817294469418,0.6380214826226979,-0.4889674672825597,2.025231468252456,-0.4696389545848506,-0.4841534228547845,-0.5626119960190291,0,-1.3207610384017114,-3.569617203147434
