Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
115,Desmond Bane,26,MEM,SG,45,44,1380,10.3,20.8,0.495,3.4,8.6,0.395,6.9,12.2,0.566,0.577,3.4,3.9,0.856,1.3,7.4,8.8,8,1.8,0.6,3.9,3.7,27.4,119,111,,banede01
116,Lauri Markkanen,27,UTA,PF,43,43,1379,9.6,22.6,0.425,4.4,12.7,0.347,5.2,9.9,0.527,0.523,5.5,6.3,0.872,2.5,6.8,9.3,2.4,1.2,0.6,2.1,2.7,29.1,118,121,,markkla01
117,Russell Westbrook,36,DEN,PG,50,27,1377,8.5,18.1,0.471,2.1,6.2,0.333,6.5,11.9,0.542,0.528,3.4,5.4,0.635,2.4,6.4,8.8,11,2.5,0.8,5.4,4.3,22.6,108,114,,westbru01
118,Amir Coffey,27,LAC,SG,53,12,1375,6.7,14.1,0.475,3,6.9,0.426,3.8,7.2,0.522,0.579,3.2,3.5,0.908,0.9,3.6,4.5,2.1,1,0.2,1.4,3.3,19.6,122,115,,coffeam01
119,Ayo Dosunmu,25,CHI,SG,45,26,1371,7.3,15,0.491,2.1,6.4,0.332,5.2,8.6,0.609,0.561,2.1,2.6,0.792,0.9,4.4,5.3,7,1.4,0.6,2.3,3.5,18.9,117,119,,dosunay01
120,Jalen Duren,21,DET,C,53,53,1364,8.6,12.4,0.695,0,0,,8.6,12.4,0.695,0.695,3.4,4.9,0.688,6.8,12.5,19.3,4.9,1.3,2.2,3.5,6,20.7,132,109,,durenja01
121,Terry Rozier,30,MIA,PG,48,21,1356,7.9,19.4,0.408,2.8,9.2,0.308,5.1,10.3,0.496,0.48,2.8,3.3,0.856,1.4,5.8,7.2,5,1,0.5,2.4,2.4,21.5,104,116,,roziete01
122,Jrue Holiday,34,BOS,PG,45,45,1350,6.6,15,0.439,2.9,8.4,0.346,3.7,6.6,0.556,0.536,2,2.2,0.9,1.8,5.3,7.1,6,1.6,0.7,2.2,2.6,18,119,112,,holidjr01
123,Stephon Castle,20,SAS,PG,53,29,1342,8.8,20.9,0.418,2.1,7.2,0.284,6.7,13.7,0.489,0.467,4.9,6.7,0.731,1.6,4,5.7,6.6,1.8,0.5,3.7,3.3,24.5,103,118,,castlst01
124,Walker Kessler,23,UTA,C,44,44,1340,7.7,10.7,0.72,0.1,0.2,0.333,7.6,10.5,0.728,0.723,2.3,4.2,0.538,7.3,11.9,19.2,2.5,0.9,3.8,2.4,3.6,17.7,135,114,,kesslwa01
125,Corey Kispert,25,WAS,SF,50,0,1336,7.7,16.8,0.459,3.6,9.8,0.368,4.1,7,0.586,0.566,1.9,2.2,0.871,1.2,4.2,5.4,2.9,0.9,0.4,1.9,2.9,21,113,123,,kispeco01
126,Klay Thompson,34,DAL,SF,49,49,1335,8.9,21.4,0.416,5.5,13.8,0.395,3.5,7.6,0.455,0.543,1.3,1.5,0.902,1.1,5.1,6.2,3.6,1.4,0.8,2.4,2.3,24.6,109,116,,thompkl01
127,Tristan Da Silva,23,ORL,SF,54,35,1329,6.2,14.5,0.425,2.4,7.3,0.335,3.7,7.3,0.515,0.509,1.7,2,0.852,2.4,5.2,7.6,3.4,1,0.5,1.8,2.8,16.5,111,113,,dasiltr01
128,Anthony Black,21,ORL,PG,54,9,1326,6.5,15.6,0.418,1.3,4.7,0.28,5.2,10.9,0.478,0.46,4.1,5.6,0.743,1.3,4.1,5.4,6.7,2.1,1.1,3.6,4.5,18.5,102,110,,blackan01
129,Derrick Jones Jr.,27,LAC,SF,53,48,1326,8.1,15.6,0.518,2,5.3,0.366,6.1,10.2,0.597,0.58,2,2.7,0.75,2.6,4.4,7,1.7,2.2,0.7,1.8,4.1,20.1,117,111,,jonesde02
130,Buddy Hield,32,GSW,SG,56,22,1322,8.6,20.9,0.413,5.3,14.3,0.368,3.4,6.6,0.511,0.539,1.4,1.7,0.826,1.1,5.7,6.8,3.4,1.8,0.6,2.4,3.8,24,107,114,,hieldbu01
131,Julian Champagnie,23,SAS,SF,54,26,1313,6.7,16.1,0.419,4.3,11.8,0.363,2.5,4.3,0.573,0.551,1.9,2.1,0.895,1.5,6.2,7.7,2.4,1.6,0.9,1.9,2.8,19.6,110,116,,champju02
132,Nic Claxton,25,BRK,C,49,41,1313,8.3,15.3,0.545,0,0.5,0.071,8.3,14.8,0.562,0.546,2.3,4.4,0.522,4.1,10,14.1,3.8,1.8,2.8,2.4,3.8,19,112,110,,claxtni01
133,Collin Sexton,26,UTA,SG,46,44,1313,11,23,0.478,3.2,7.8,0.412,7.8,15.2,0.511,0.547,5.9,6.6,0.894,1.8,3.1,4.9,7,1.1,0.1,4.3,3.8,31.1,117,124,,sextoco01
134,Miles Bridges,26,CHO,PF,41,41,1312,11.2,25.9,0.433,3.4,10.6,0.319,7.8,15.3,0.512,0.499,5.1,5.8,0.872,1.7,10.2,11.8,5.7,1.3,1,3,2.4,30.9,111,113,,bridgmi02
135,Cameron Johnson,28,BRK,PF,41,41,1307,10,20.5,0.487,4.8,11.8,0.406,5.2,8.7,0.596,0.604,5.3,5.9,0.896,1.3,5.2,6.5,4.6,1.3,0.8,2.6,2.8,30,124,117,,johnsca02
136,Royce O'Neale,31,PHO,SF,50,17,1300,6.6,15.3,0.43,4.6,11.3,0.408,2,4,0.491,0.58,0.7,0.9,0.75,1.5,8,9.5,4,1.9,0.9,1.8,4.1,18.5,114,116,,onealro01
137,Scoot Henderson,20,POR,PG,49,9,1295,7.8,18,0.432,2.8,7.6,0.366,5,10.4,0.48,0.509,4.5,5.7,0.784,1.3,4.1,5.4,9.7,2.1,0.5,4.7,4.9,22.8,110,117,,hendesc01
138,Kyshawn George,21,WAS,SG,49,19,1290,4.9,13.7,0.357,2.9,9.2,0.31,2,4.4,0.455,0.461,1.8,2.3,0.762,1.4,5.9,7.3,4,1.6,1.1,2.3,5.4,14.4,99,120,,georgky01
139,Jalen Johnson,23,ATL,SF,36,36,1284,9.8,19.6,0.5,1.6,5.1,0.312,8.2,14.5,0.566,0.541,3.4,4.6,0.746,2.2,10.8,13,6.6,2,1.3,3.8,2.4,24.6,109,112,,johnsja05
140,Cason Wallace,21,OKC,SG,47,32,1281,5.3,12,0.447,1.8,5.2,0.338,3.6,6.7,0.531,0.52,0.5,0.7,0.778,2,4.1,6.1,4.3,3.1,1,1.3,3.9,13,116,106,,wallaca01
141,Julian Strawther,22,DEN,SG,57,4,1276,7.3,16.9,0.434,3.5,9.5,0.365,3.9,7.4,0.523,0.537,2.4,2.9,0.831,0.6,4.3,4.9,2.9,1.4,0.6,1.9,5.4,20.5,111,118,,strawju01
142,Quentin Grimes,24,2TM,SG,53,15,1272,7.8,16.8,0.465,3.6,9.1,0.389,4.2,7.7,0.555,0.571,2.8,3.7,0.763,1.5,6.8,8.3,4.7,1.5,0.5,2.7,3.4,22,116,116,,grimequ01
143,Quentin Grimes,24,DAL,SG,47,12,1070,7.7,16.5,0.463,3.6,9.1,0.398,4,7.4,0.543,0.573,2.8,3.7,0.765,1.4,6.8,8.1,4.6,1.5,0.5,2.8,3.5,21.8,115,116,,grimequ01
144,Quentin Grimes,24,PHI,SG,6,3,202,8.6,18.2,0.473,3.2,9.4,0.342,5.4,8.9,0.611,0.561,3,3.9,0.75,2.5,7.1,9.6,5.7,1.5,0.7,2.2,2.7,23.4,120,117,,grimequ01
145,Keon Johnson,22,BRK,SG,54,34,1268,7.8,20.9,0.375,3,10.6,0.287,4.8,10.3,0.466,0.448,2.6,3.3,0.783,1.6,6,7.6,4.1,2,0.8,2.6,5.3,21.3,97,114,,johnske07
146,Bradley Beal,31,PHO,SG,39,24,1268,10.1,20.4,0.498,3,7.6,0.398,7.1,12.7,0.558,0.573,3.3,4.1,0.819,1.1,4.3,5.4,5.3,1.7,0.9,3.1,4,26.6,113,119,,bealbr01
147,Franz Wagner,23,ORL,SF,38,38,1261,13.6,29.2,0.466,2.9,9.4,0.312,10.7,19.9,0.539,0.516,7.5,8.8,0.852,1.5,7,8.5,7.3,2.1,0.7,3.4,3.8,37.7,115,109,,wagnefr01
148,Gary Trent Jr.,26,MIL,SG,50,7,1256,6.9,16,0.433,4.3,10.4,0.417,2.6,5.6,0.462,0.569,1.5,1.8,0.848,0.4,4.1,4.6,2.3,1.9,0.1,1.2,3.5,19.6,113,115,,trentga02
149,Onyeka Okongwu,24,ATL,C,49,15,1255,8.7,15.3,0.571,0.8,2.9,0.266,8,12.4,0.644,0.597,3.7,5.1,0.732,5.1,9.4,14.5,3.9,1.5,1.6,1.9,4.4,22,129,113,,okongon01
150,Duncan Robinson,30,MIA,SF,51,30,1230,7.8,18.6,0.423,5.1,13.4,0.378,2.8,5.2,0.539,0.559,1.5,1.6,0.9,0.5,4.2,4.8,5.4,1.1,0.2,2.3,4.1,22.2,111,117,,robindu01
151,Aaron Wiggins,26,OKC,SG,55,19,1212,9.3,18.8,0.497,3.4,8.8,0.383,6,10,0.598,0.587,1.8,2.1,0.865,2.3,5.7,8.1,3.6,1.7,0.6,1.9,2.9,23.9,121,108,,wiggiaa01
152,Keon Ellis,25,SAC,SG,54,11,1212,5.8,12.2,0.479,3.7,8.4,0.439,2.1,3.7,0.57,0.631,2,2.4,0.847,1.7,3.8,5.5,2.7,3,1.6,1.8,3.9,17.3,124,113,,elliske01
153,Davion Mitchell,26,2TM,PG,48,26,1209,4.9,11,0.44,1.9,5.3,0.364,2.9,5.7,0.51,0.527,1.1,1.6,0.683,0.7,3,3.7,8.6,1.4,0.4,3.3,5,12.8,106,120,,mitchda01
154,Davion Mitchell,26,TOR,PG,44,22,1080,4.7,10.9,0.434,1.9,5.2,0.359,2.9,5.7,0.504,0.52,1.1,1.7,0.676,0.7,3.1,3.8,9.1,1.4,0.4,3.5,5.2,12.5,105,120,,mitchda01
155,Davion Mitchell,26,MIA,PG,4,4,129,5.8,11.9,0.484,2.3,5.8,0.4,3.5,6.2,0.563,0.581,1.2,1.5,0.75,0.4,1.9,2.3,4.6,1.5,0.4,1.9,3.1,15,113,117,,mitchda01
156,Deandre Ayton,26,POR,C,40,40,1206,10.7,18.9,0.566,0.2,1.3,0.188,10.5,17.6,0.594,0.573,1.6,2.4,0.667,5,11.4,16.4,2.6,1.3,1.6,2.8,3.6,23.2,115,113,,aytonde01
157,Mike Conley,37,MIN,PG,48,42,1203,5,13.6,0.369,3.5,9,0.386,1.5,4.6,0.333,0.497,2.6,2.8,0.913,1,4.3,5.2,9.1,2.4,0.4,2.1,2.9,16.1,121,112,,conlemi01
158,Draymond Green,34,GSW,PF,42,40,1196,5.1,11.9,0.427,2,5.9,0.338,3.1,6,0.514,0.51,2.2,3.5,0.632,1.7,8.1,9.9,9.6,2.1,1.9,4.2,5.2,14.3,107,110,,greendr01
159,Paul George,34,PHI,PF,37,37,1194,9.1,21.2,0.429,3.6,10,0.357,5.5,11.2,0.494,0.514,3,3.7,0.82,0.9,7.2,8.1,6.6,2.7,0.7,3.8,3.8,24.9,105,114,,georgpa01
160,Keldon Johnson,25,SAS,SF,51,0,1191,9.2,19.8,0.466,2.3,7.3,0.311,6.9,12.5,0.557,0.524,3.9,5.2,0.758,2.8,6.5,9.3,3,1.1,0.4,1.8,3.1,24.6,114,117,,johnske04
161,Santi Aldama,24,MEM,PF,48,11,1185,9.2,18.9,0.487,3.3,8.9,0.377,5.9,10.1,0.583,0.575,1.9,2.7,0.7,3.1,9.5,12.6,5,1.4,1.1,1.9,1.9,23.7,124,110,,aldamsa01
162,Devin Vassell,24,SAS,SG,39,28,1184,9.5,21.9,0.433,3.5,10,0.348,6,11.9,0.503,0.512,2.4,3.1,0.766,0.9,4.5,5.4,4.5,1.9,0.8,2.3,2.5,24.8,105,117,,vassede01
163,Patrick Williams,23,CHI,PF,45,35,1179,5.7,15.3,0.375,2.8,8,0.351,2.9,7.3,0.4,0.466,2,2.6,0.769,1.3,5.8,7.2,3.6,1.3,1.1,2.4,2.3,16.2,98,118,,willipa01
164,D'Angelo Russell,28,2TM,PG,46,24,1172,8.5,21.3,0.402,3.8,11.6,0.327,4.8,9.7,0.491,0.491,4.1,4.8,0.867,0.6,4.8,5.4,9.8,1.9,0.7,3.7,3.7,25,109,115,,russeda01
165,D'Angelo Russell,28,LAL,PG,29,10,763,8.3,20,0.415,3.6,10.8,0.333,4.7,9.2,0.51,0.505,2.9,3.4,0.849,0.5,4.6,5.1,8.7,1.5,0.3,3.2,3.4,23,109,116,,russeda01
166,D'Angelo Russell,28,BRK,PG,17,14,409,9,23.7,0.381,4.2,13.1,0.318,4.9,10.6,0.46,0.469,6.5,7.3,0.883,0.7,5.1,5.9,12,2.6,1.6,4.6,4.4,28.7,110,113,,russeda01
167,Zaccharie Risacher,19,ATL,SF,49,47,1166,8.4,19.6,0.428,2.6,8.1,0.324,5.7,11.4,0.502,0.495,3,4.1,0.712,2.6,4.3,6.9,2.4,1.5,0.9,2.1,3.8,22.3,105,117,,risacza01
168,Al Horford,38,BOS,C,44,29,1165,5.4,13.3,0.408,3.4,9.5,0.359,2,3.9,0.527,0.535,0.7,0.8,0.889,2.1,8.2,10.3,3.5,1,1.7,1.3,2.7,15,117,110,,horfoal01
169,Georges Niang,31,2TM,PF,55,2,1164,7.6,15.9,0.475,4.1,10.2,0.406,3.4,5.7,0.601,0.606,1.2,1.5,0.806,1.5,7.1,8.6,3.1,0.9,0.4,2.1,5.8,20.4,118,114,,niangge01
170,Georges Niang,31,CLE,PF,51,1,1053,7.6,15.8,0.477,4.1,10.2,0.4,3.5,5.6,0.618,0.606,1,1.3,0.793,1.5,7.1,8.6,3,0.8,0.3,2.2,5.9,20.2,117,114,,niangge01
171,Georges Niang,31,ATL,PF,4,1,111,7.5,16.3,0.462,4.6,10.1,0.458,2.9,6.3,0.467,0.603,2.5,2.9,0.857,1.3,7.1,8.4,3.8,1.7,0.8,0.8,5,22.2,130,115,,niangge01
172,Haywood Highsmith,28,MIA,SF,49,39,1163,5,10.6,0.466,2.4,6.3,0.388,2.5,4.4,0.578,0.58,0.8,1.2,0.679,1.7,4.7,6.5,2.6,1.9,1.3,1.5,4.2,13.2,114,113,,highsha01
173,Bobby Portis,29,MIL,PF,46,7,1160,10.7,23.1,0.463,2.5,6.9,0.364,8.2,16.3,0.505,0.517,2.3,2.8,0.821,3.4,12.5,15.9,4.2,1.3,1,2.3,3.6,26.2,110,110,,portibo01
174,De'Andre Hunter,27,2TM,SF,41,5,1160,9.8,21.2,0.464,4.4,10.8,0.41,5.4,10.4,0.519,0.568,6.3,7.4,0.853,1.1,5.1,6.2,2.4,1.3,0.2,2.5,4,30.4,118,117,,huntede01
175,De'Andre Hunter,27,ATL,SF,37,4,1064,9.9,21.5,0.461,4.2,10.8,0.393,5.7,10.7,0.531,0.56,6.6,7.7,0.858,1.2,5.2,6.3,2.5,1.4,0.2,2.6,3.8,30.7,117,118,,huntede01
176,De'Andre Hunter,27,CLE,SF,4,1,96,9,18,0.5,6.5,10.5,0.619,2.5,7.5,0.333,0.681,3,4,0.75,0,5,5,1,1,0.5,1.5,5.5,27.4,126,115,,huntede01
177,Peyton Watson,22,DEN,SF,48,12,1158,5.8,12.3,0.471,1.3,3.9,0.34,4.5,8.4,0.532,0.525,3.1,4.2,0.752,1.6,5.2,6.8,3,1.7,2.4,1.8,3.3,16.1,115,114,,watsope01
178,Alex Sarr,19,WAS,C,43,43,1155,7.7,19.7,0.394,2.6,8.4,0.312,5.1,11.3,0.455,0.46,2.4,3.9,0.621,3.1,8.6,11.7,3.9,1.2,2.7,2.5,4.2,20.5,100,117,,sarral01
179,Isaiah Collier,20,UTA,PG,48,23,1150,5.7,14,0.408,1.1,4.6,0.236,4.6,9.4,0.493,0.447,1.6,2.5,0.633,0.8,5.5,6.3,12.2,1.7,0.4,5.8,4.4,14.1,96,120,,colliis01
180,Wendell Carter Jr.,25,ORL,C,45,28,1144,6.2,13.6,0.457,0.8,4.3,0.194,5.4,9.4,0.577,0.487,4,5.5,0.717,3.9,10.5,14.4,4.2,1.6,0.9,2,5.4,17.2,115,108,,cartewe01
181,Nikola Jović,21,MIA,PF,45,10,1140,7.4,16.3,0.453,3.4,9.1,0.37,4,7.2,0.558,0.556,3.1,3.8,0.828,1.1,6.6,7.8,5.7,1.7,0.6,2.6,3.5,21.2,115,114,,jovicni01
182,Scotty Pippen Jr.,24,MEM,PG,56,16,1137,7.7,16.4,0.469,2.1,6,0.356,5.6,10.4,0.535,0.535,3.3,4.9,0.683,1.7,5.6,7.4,9.9,2.7,0.8,4,5.7,20.9,115,110,,pippesc02
183,LaMelo Ball,23,CHO,PG,35,35,1133,14,33.9,0.414,6,17.8,0.336,8,16.1,0.5,0.502,6.5,7.9,0.824,1.3,6.3,7.7,10.7,2,0.5,5.3,4.9,40.5,110,115,,ballla01
184,Grayson Allen,29,PHO,SG,45,3,1131,6.8,15.4,0.442,4.9,11.4,0.427,1.9,4,0.484,0.601,2.8,3.4,0.831,1.2,5.4,6.5,4.2,1.9,0.6,2,3,21.3,120,118,,allengr01
185,John Collins,27,UTA,PF,37,28,1131,10.6,20.2,0.527,2.3,5.5,0.414,8.3,14.7,0.569,0.583,5.6,6.5,0.855,3.4,9.4,12.8,3.3,1.6,1.7,4.2,4.6,29.1,116,117,,collijo01
186,Daniel Gafford,26,DAL,C,51,28,1115,11,15.7,0.699,0,0,,11,15.7,0.699,0.699,5.3,7.5,0.699,6,9.2,15.2,3.2,0.9,4.2,2.7,5.9,27.3,138,111,,gaffoda01
187,Kris Dunn,30,LAC,PG,48,32,1102,5.1,12.2,0.42,2,6.2,0.321,3.1,5.9,0.522,0.502,0.3,0.6,0.5,1.8,5.6,7.5,6.2,3.7,0.7,2.3,5.5,12.5,107,107,,dunnkr01
188,Goga Bitadze,25,ORL,C,47,41,1098,7.7,12.3,0.621,0.1,0.9,0.1,7.6,11.4,0.663,0.625,2.6,4.1,0.633,5.6,11.2,16.8,4.5,1.7,3.7,2.7,4.7,18,125,104,,bitadgo01
189,Dorian Finney-Smith,31,2TM,PF,40,26,1095,5.6,12.1,0.463,3.5,8.5,0.417,2.1,3.7,0.568,0.608,0.9,1.4,0.677,2.3,4.8,7.1,2.5,1.7,0.6,1.7,4.2,15.7,118,116,,finnedo01
190,Dorian Finney-Smith,31,BRK,PF,20,20,579,6.3,13.7,0.459,4.1,9.3,0.435,2.2,4.4,0.51,0.607,1.3,2.1,0.625,2.7,5.2,7.9,2.7,1.6,1,1.6,4.7,18,121,116,,finnedo01
191,Dorian Finney-Smith,31,LAL,PF,20,6,516,4.8,10.3,0.468,2.9,7.5,0.392,1.9,2.8,0.667,0.61,0.6,0.7,0.857,1.8,4.5,6.3,2.4,1.8,0.2,1.8,3.7,13.2,115,116,,finnedo01
192,Brandin Podziemski,21,GSW,SG,43,12,1094,7.1,16.6,0.43,2.5,8,0.315,4.6,8.5,0.539,0.507,2.2,2.9,0.742,1.9,7,8.8,6.7,2.1,0.4,2.1,2.9,18.9,114,112,,podzibr01
193,Naji Marshall,27,DAL,SF,44,14,1093,8.7,17.1,0.512,1.8,5.6,0.315,7,11.5,0.609,0.564,2.8,3.4,0.842,1.9,5.9,7.8,4.9,1.9,0.3,2.7,3,22.1,117,115,,marshna01
194,Javonte Green,31,NOP,SG,50,18,1092,4.4,9.9,0.446,1.7,4.8,0.352,2.7,5.1,0.534,0.531,2.2,2.9,0.758,2.2,5.7,7.9,2,2.4,1.3,1.2,3.4,12.7,117,118,,greenja02
195,Kyle Kuzma,29,2TM,PF,38,35,1092,9.8,23.3,0.42,2.3,8.3,0.281,7.4,15,0.497,0.47,3.4,5.6,0.617,1.4,8.7,10.2,4.1,1,0.3,3.9,3,25.3,93,119,,kuzmaky01
196,Kyle Kuzma,29,WAS,PF,32,30,887,10.2,24.3,0.42,2.4,8.5,0.281,7.8,15.7,0.495,0.469,3.1,5.2,0.602,1.4,8.4,9.9,4.2,1.1,0.4,3.9,2.8,25.9,93,120,,kuzmaky01
197,Kyle Kuzma,29,MIL,PF,6,5,205,8,19,0.42,2.1,7.5,0.281,5.9,11.5,0.51,0.475,4.7,7.1,0.667,1.4,10.1,11.5,3.8,0.7,0.2,4,3.8,22.8,96,114,,kuzmaky01
198,Jabari Smith Jr.,21,HOU,PF,35,34,1088,6.4,14.8,0.43,2.7,7.6,0.361,3.6,7.2,0.503,0.523,3,3.4,0.857,2.6,7.5,10.1,1.6,0.5,1.5,1.6,3.8,18.4,119,112,,smithja05
199,Miles McBride,24,NYK,PG,46,1,1086,6.9,16.4,0.42,3.6,9.6,0.377,3.3,6.8,0.48,0.53,1.9,2.2,0.857,1.6,3.4,5,5.4,1.9,0.5,1.4,3,19.3,120,117,,mcbrimi01
200,Andrew Nembhard,25,IND,SG,38,38,1079,6.6,14.1,0.467,1.3,4.1,0.319,5.3,10.1,0.527,0.513,3.3,4.2,0.787,0.9,4.6,5.5,8.3,2.2,0.2,2.9,4,17.8,112,116,,nembhan01
201,A.J. Green,25,MIL,SG,48,6,1075,5.6,13.1,0.427,4.7,11.2,0.422,0.9,2,0.455,0.606,0.7,0.8,0.889,0.5,4.4,5,2.8,1.1,0.3,1.1,4.7,16.6,119,116,,greenaj01
202,Jonas Valančiūnas,32,2TM,C,55,12,1069,10.9,20,0.545,0.3,1.2,0.259,10.6,18.8,0.564,0.553,4.7,5.3,0.875,5.9,13.2,19.1,5.1,1.1,1.4,4.2,5.1,26.8,115,116,,valanjo01
203,Jonas Valančiūnas,32,WAS,C,49,12,983,11.1,20.3,0.547,0.3,1.3,0.259,10.8,19,0.567,0.556,4.6,5.1,0.896,5.8,13.7,19.4,5.2,1.1,1.3,4.2,4.7,27.1,115,116,,valanjo01
204,Jonas Valančiūnas,32,SAC,C,6,0,86,8.4,16.3,0.517,0,0,,8.4,16.3,0.517,0.517,5.6,7.9,0.714,7.3,7.3,14.6,3.9,1.1,1.7,3.4,9.5,22.5,118,115,,valanjo01
205,Jaime Jaquez Jr.,23,MIA,SF,46,11,1063,7.2,16.4,0.437,1.3,4.3,0.293,5.9,12.1,0.488,0.476,4.3,5.6,0.767,2.8,7.4,10.2,5.8,2.4,0.4,3.3,3.3,19.9,107,112,,jaqueja01
206,Isaiah Joe,25,OKC,SG,50,11,1062,7.7,17.7,0.433,5.5,13.8,0.397,2.2,3.9,0.565,0.588,1,1.5,0.719,1.2,4.7,5.9,3.2,1.5,0.3,1,3.8,21.9,122,109,,joeis01
207,Donte DiVincenzo,28,MIN,SG,40,8,1057,6.9,17.4,0.397,4.8,13,0.369,2.1,4.4,0.479,0.535,1.9,2.3,0.82,1.1,5.8,6.9,6.7,2.2,0.3,3.3,2.9,20.5,110,111,,divindo01
208,Dalton Knecht,23,LAL,SF,52,12,1046,7.9,17.3,0.457,3.8,10.7,0.354,4.1,6.6,0.624,0.566,2.3,2.9,0.82,1.2,6.1,7.3,2.1,0.9,0.2,1.2,3.1,22,116,117,,knechda01
209,Jake LaRavia,23,2TM,PF,52,0,1044,5.4,11.4,0.479,1.9,4.4,0.424,3.6,7,0.513,0.56,3,4.4,0.67,3.3,6.3,9.6,6,2.1,1,3.3,4.3,15.7,117,111,,laravja01
210,Jake LaRavia,23,MEM,PF,47,0,982,5.5,11.3,0.49,1.9,4.2,0.444,3.7,7.1,0.517,0.573,3.1,4.5,0.698,3.1,6.5,9.6,6.2,2.1,0.9,3.2,4.3,16.1,119,111,,laravja01
211,Jake LaRavia,23,SAC,PF,5,0,62,3.9,12.5,0.313,1.6,7,0.222,2.3,5.5,0.429,0.375,0,3.1,0,6.2,3.1,9.3,2.3,3.1,1.6,4.7,3.1,9.3,76,113,,laravja01
212,Clint Capela,30,ATL,C,46,41,1028,8.6,15.2,0.565,0,0,,8.6,15.2,0.565,0.565,2.1,3.9,0.54,6.8,11.7,18.5,2.5,1.2,2.1,2,4.1,19.3,120,112,,capelca01
213,Isaiah Stewart,23,DET,C,51,3,1019,5.8,10.7,0.54,0.5,1.8,0.289,5.3,8.9,0.59,0.564,2.1,2.6,0.815,4.9,9,13.9,4.1,0.9,3,2.2,5.9,14.2,124,111,,stewais01
214,Caris LeVert,30,2TM,SG,42,3,1015,7.4,16,0.46,3.1,7.8,0.398,4.3,8.2,0.52,0.557,3.2,4.7,0.687,1.3,4.9,6.2,7,1.6,1,2.5,3,21.1,119,113,,leverca01
215,Caris LeVert,30,CLE,SF,38,3,904,7.2,15.8,0.453,3.2,7.8,0.405,4,7.9,0.5,0.554,3.1,4.4,0.699,1.2,4.5,5.7,7.4,1.7,1,2.7,2.5,20.6,119,113,,leverca01
216,Caris LeVert,30,ATL,SG,4,0,111,9.2,18,0.512,2.5,7.5,0.333,6.7,10.5,0.64,0.581,4.2,6.7,0.625,2.1,8.4,10.5,3.8,0.8,1.3,0.8,6.3,25.1,126,116,,leverca01
217,Dejounte Murray,28,NOP,PG,31,31,1012,9.3,23.6,0.393,2.5,8.3,0.299,6.8,15.3,0.444,0.445,4.9,5.9,0.823,0.8,8.7,9.5,10.9,3,0.6,5.1,2.9,25.9,101,116,,murrade01
218,Isaiah Hartenstein,26,OKC,C,35,34,1011,8,14.3,0.56,0,0.6,0,8,13.7,0.585,0.56,2.4,3.8,0.646,5.4,14.6,20,6.6,1.3,1.9,3.1,4.8,18.5,121,101,,harteis01
219,Kevin Huerter,26,2TM,SG,48,15,1006,6.7,16.9,0.397,3.3,11.1,0.3,3.3,5.7,0.583,0.496,1.1,1.5,0.688,1.1,5.4,6.5,4,2,0.8,2,3.9,17.8,103,116,,huertke01
220,Kevin Huerter,26,SAC,SG,43,15,899,6.9,16.7,0.413,3.3,11,0.302,3.5,5.6,0.629,0.513,1.1,1.5,0.714,1,5.4,6.4,4,1.9,0.9,2,3.8,18.2,106,116,,huertke01
221,Kevin Huerter,26,CHI,SG,5,0,107,5.2,18.7,0.279,3.5,12.2,0.286,1.7,6.5,0.267,0.372,0.9,1.7,0.5,2.2,4.8,7,4.4,2.6,0,2.2,4.8,14.8,86,116,,huertke01
222,Ziaire Williams,23,BRK,SF,42,25,1005,6.6,16.5,0.398,2.7,8.6,0.318,3.8,7.9,0.484,0.48,3.8,4.6,0.826,2.2,7.9,10.1,3.1,2,0.8,2.2,5.1,19.6,108,113,,willizi02
223,Jalen Suggs,23,ORL,PG,35,35,1002,9.8,23.9,0.41,3.8,12,0.314,6,11.9,0.506,0.489,4.8,5.5,0.882,1.1,5.9,7,6.4,2.5,1.6,5.1,4.9,28.2,101,108,,suggsja01
224,Brandon Boston Jr.,23,NOP,SG,42,10,993,8.1,18.5,0.436,2.4,6.8,0.35,5.7,11.7,0.485,0.5,3.3,4.1,0.788,1.4,5.2,6.5,4.5,2.6,0.4,2.5,3.5,21.8,107,119,,bostobr01
225,Ty Jerome,27,CLE,SG,52,2,992,10.5,20.2,0.519,3.7,8.5,0.438,6.8,11.7,0.579,0.611,4,4.5,0.882,1.8,4.3,6.1,8.5,2.9,0,3.1,3.6,28.6,128,111,,jeromty01
226,Obi Toppin,26,IND,PF,51,0,990,9.8,18.2,0.539,3.2,8.8,0.359,6.7,9.4,0.706,0.625,2.9,3.7,0.789,1.8,8.5,10.3,3.8,1.6,0.9,1.8,3.5,25.7,124,115,,toppiob01
227,Ja Morant,25,MEM,PG,34,34,984,11.3,25.6,0.441,2.4,7.8,0.307,8.9,17.8,0.499,0.487,7.7,9.5,0.812,1,5.6,6.6,11.7,2,0.5,6.2,3,32.7,109,112,,moranja01
228,T.J. McConnell,32,IND,PG,53,0,980,11.4,22,0.52,0.4,1.6,0.273,11,20.4,0.54,0.53,2.1,2.8,0.741,1.4,5.2,6.6,12,3,0.7,4,2.7,25.4,112,114,,mccontj01
