Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,MPG,Primary_Position,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate
246,Aaron Gordon,29,DEN,PF,34,25,916,8.0,15.5,0.512,2.1,5.0,0.427,5.8,10.5,0.552,0.581,4.4,5.6,0.794,2.8,5.9,8.7,5.7,0.8,0.4,2.1,2.6,22.5,128.0,118,,gordoaa01,26.941,Forward,0.323,0.361,0.626,2.714,0.221,1.253,1.2000000000000002,0.322
247,Nicolas Batum,36,LAC,PF,53,1,915,3.2,8.2,0.383,2.6,6.8,0.378,0.6,1.4,0.407,0.539,0.6,0.7,0.786,1.9,6.1,8.0,3.5,1.8,1.1,1.2,4.1,9.5,119.0,110,,batumni01,17.264,Forward,0.829,0.085,0.558,2.917,0.265,1.117,2.9000000000000004,0.238
248,Ryan Dunn,22,PHO,SF,50,28,911,7.0,15.9,0.442,2.6,8.4,0.31,4.4,7.5,0.59,0.524,0.6,1.2,0.478,2.6,6.3,8.9,2.3,1.1,1.5,1.1,6.0,17.2,109.0,118,,dunnry01,18.22,Forward,0.528,0.075,0.523,2.091,0.116,1.047,2.6,0.292
249,Trayce Jackson-Davis,24,GSW,C,50,37,910,8.6,15.0,0.573,0.0,0.1,0.0,8.6,14.9,0.575,0.573,2.8,4.6,0.605,5.9,9.5,15.4,5.2,1.2,1.9,2.2,3.6,19.9,125.0,111,,jackstr02,18.2,Center,0.007,0.307,0.584,2.364,0.213,1.169,3.0999999999999996,0.383
250,Sam Merrill,28,CLE,SG,47,2,910,5.9,15.2,0.392,4.6,13.1,0.353,1.3,2.1,0.641,0.545,1.3,1.4,0.962,1.2,3.8,5.0,3.8,1.7,0.4,1.1,4.5,17.8,120.0,114,,merrisa01,19.362,Guard,0.862,0.092,0.563,3.455,0.183,1.125,2.1,0.24
251,Simone Fontecchio,29,DET,SF,51,0,901,5.5,14.5,0.381,2.8,8.8,0.321,2.7,5.6,0.476,0.48,3.1,3.6,0.838,2.0,6.5,8.5,2.4,1.0,0.5,2.3,3.6,16.9,106.0,115,,fontesi01,17.667,Forward,0.607,0.248,0.525,1.043,0.115,1.051,1.5,0.235
252,Jaden Ivey,22,DET,SG,30,30,898,10.2,22.2,0.46,3.4,8.3,0.409,6.8,13.9,0.49,0.536,4.6,6.2,0.733,2.2,4.5,6.7,6.4,1.5,0.6,4.8,3.6,28.4,108.0,115,,iveyja01,29.933,Guard,0.374,0.279,0.57,1.333,0.177,1.139,2.1,0.328
253,Tari Eason,23,HOU,PF,37,5,897,9.0,18.6,0.484,2.0,5.8,0.346,7.0,12.8,0.547,0.538,3.1,4.1,0.75,4.4,8.1,12.5,2.4,3.9,1.8,1.9,5.0,23.1,120.0,104,,easonta01,24.243,Forward,0.312,0.22,0.566,1.263,0.097,1.132,5.7,0.352
254,Luka Dončić,25,2TM,PG,26,26,896,13.1,28.9,0.454,4.6,13.3,0.343,8.6,15.6,0.549,0.533,6.9,9.0,0.765,1.1,10.5,11.5,10.6,2.7,0.6,4.8,3.8,37.7,114.0,110,,doncilu01,34.462,Guard,0.46,0.311,0.574,2.208,0.22,1.147,3.3000000000000003,0.095
255,Luka Dončić,25,DAL,PG,22,22,785,13.3,28.8,0.464,4.6,13.1,0.354,8.7,15.7,0.555,0.544,6.9,9.0,0.767,1.0,10.3,11.3,10.6,2.7,0.6,4.6,3.6,38.2,116.0,110,,doncilu01,35.682,Guard,0.455,0.312,0.583,2.304,0.221,1.166,3.3000000000000003,0.088
256,Luka Dončić,25,LAL,PG,4,4,111,11.5,29.6,0.388,4.0,14.6,0.273,7.5,15.0,0.5,0.455,6.6,8.8,0.75,1.8,11.5,13.2,10.1,2.6,0.9,5.7,5.7,33.5,101.0,109,,doncilu01,27.75,Guard,0.493,0.297,0.5,1.772,0.205,1.001,3.5,0.135
257,Andre Jackson Jr.,23,MIL,SG,52,43,887,4.5,9.5,0.469,1.5,3.8,0.386,3.0,5.7,0.524,0.546,0.5,1.0,0.556,3.2,5.7,8.9,4.0,1.6,0.7,2.8,5.7,10.9,107.0,114,,jacksan01,17.058,Guard,0.4,0.105,0.548,1.429,0.239,1.097,2.3,0.36
258,Moussa Diabaté,23,CHO,C,46,7,875,5.5,9.2,0.601,0.0,0.1,0.0,5.5,9.0,0.609,0.601,2.4,4.3,0.566,7.6,10.5,18.2,2.2,1.7,1.7,2.3,4.3,13.4,124.0,111,,diabamo01,19.022,Center,0.011,0.467,0.604,0.957,0.141,1.208,3.4,0.42
259,Ron Holland,19,DET,SF,56,1,874,7.2,16.4,0.439,1.6,6.6,0.244,5.6,9.8,0.571,0.488,3.0,3.8,0.797,1.5,6.9,8.4,2.6,1.9,0.4,2.7,5.5,19.0,103.0,113,,hollaro01,15.607,Forward,0.402,0.232,0.526,0.963,0.111,1.051,2.3,0.179
260,Ben Simmons,28,2TM,PG,35,24,872,5.7,10.2,0.562,0.0,0.0,,5.7,10.2,0.562,0.562,1.3,1.7,0.733,1.8,8.8,10.5,13.7,1.7,1.0,5.0,4.9,12.7,112.0,113,,simmobe01,24.914,Guard,0.0,0.167,0.58,2.74,0.462,1.16,2.7,0.17
261,Ben Simmons,28,BRK,PG,33,24,825,5.6,10.3,0.547,0.0,0.0,,5.6,10.3,0.547,0.547,1.1,1.6,0.692,1.8,8.6,10.4,13.9,1.6,1.0,5.3,4.9,12.4,109.0,114,,simmobe01,25.0,Guard,0.0,0.155,0.563,2.623,0.46,1.127,2.6,0.173
262,Ben Simmons,28,LAC,PG,2,0,47,7.3,8.3,0.875,0.0,0.0,,7.3,8.3,0.875,0.875,4.2,4.2,1.0,1.0,11.4,12.5,10.4,4.2,2.1,0.0,4.2,18.7,201.0,100,,simmobe01,23.5,Guard,0.0,0.506,0.921,10.4,0.506,1.843,6.300000000000001,0.081
263,Jordan Hawkins,22,NOP,SG,38,5,871,7.4,20.6,0.361,3.9,11.8,0.333,3.5,8.8,0.399,0.457,3.3,3.9,0.843,0.7,4.5,5.2,2.3,1.2,0.8,1.8,1.6,22.1,101.0,123,,hawkijo01,22.921,Guard,0.573,0.189,0.495,1.278,0.087,0.99,2.0,0.135
264,Kristaps Porziņģis,29,BOS,C,30,30,866,11.2,23.4,0.479,4.2,10.2,0.408,7.0,13.1,0.535,0.568,6.6,8.0,0.821,2.7,9.1,11.9,3.4,1.3,2.7,2.0,4.9,33.2,125.0,108,,porzikr01,28.867,Center,0.436,0.342,0.617,1.7,0.105,1.233,4.0,0.229
265,Luke Kornet,29,BOS,C,50,7,863,6.1,9.2,0.658,0.0,0.1,0.0,6.1,9.2,0.663,0.658,2.6,3.5,0.754,6.7,7.8,14.5,4.6,1.5,2.8,1.2,4.3,14.8,153.0,108,,kornelu01,17.26,Center,0.011,0.38,0.689,3.833,0.278,1.378,4.3,0.462
266,Jamal Shead,22,TOR,PG,50,1,861,6.6,15.5,0.425,2.3,6.5,0.353,4.3,8.9,0.478,0.5,1.5,2.0,0.743,0.7,2.6,3.3,10.1,1.6,0.3,4.2,5.3,16.9,103.0,120,,sheadja01,17.22,Guard,0.419,0.129,0.516,2.405,0.329,1.032,1.9000000000000001,0.212
267,Zach Edey,22,MEM,C,42,35,859,8.5,14.8,0.576,0.8,2.3,0.349,7.7,12.5,0.618,0.603,2.8,4.1,0.684,7.2,10.0,17.2,2.0,1.4,2.7,3.2,5.8,20.7,121.0,108,,edeyza01,20.452,Center,0.155,0.277,0.623,0.625,0.092,1.247,4.1,0.419
268,Noah Clowney,20,BRK,PF,37,18,853,6.6,17.5,0.375,4.3,12.2,0.354,2.2,5.3,0.422,0.498,3.0,3.5,0.85,2.1,6.4,8.5,1.8,1.1,1.1,2.2,5.1,20.5,105.0,116,,clownno01,23.054,Forward,0.697,0.2,0.538,0.818,0.078,1.077,2.2,0.247
269,Trey Lyles,29,SAC,PF,46,2,851,5.4,13.8,0.393,3.1,9.4,0.333,2.3,4.5,0.519,0.506,2.0,2.7,0.745,2.7,8.7,11.4,2.4,1.5,1.1,1.5,3.1,16.0,112.0,115,,lylestr01,18.5,Forward,0.681,0.196,0.534,1.6,0.127,1.068,2.6,0.237
270,Kyle Filipowski,21,UTA,C,46,10,839,6.8,13.2,0.513,1.8,5.3,0.337,5.0,7.8,0.632,0.581,2.5,4.1,0.62,3.2,9.5,12.6,4.7,1.4,0.3,2.9,5.4,17.8,117.0,119,,filipky01,18.239,Center,0.402,0.311,0.593,1.621,0.208,1.186,1.7,0.252
271,Matas Buzelis,20,CHI,SF,55,6,834,7.3,16.6,0.438,2.9,8.2,0.356,4.4,8.4,0.517,0.525,2.5,3.1,0.804,1.8,7.0,8.8,1.7,0.8,2.6,2.0,4.6,19.9,106.0,116,,buzelma01,15.164,Forward,0.494,0.187,0.554,0.85,0.078,1.108,3.4000000000000004,0.205
272,Jonathan Kuminga,22,GSW,PF,32,10,832,11.3,24.6,0.459,2.3,6.8,0.345,9.0,17.9,0.502,0.506,6.3,9.8,0.639,2.6,6.7,9.3,4.1,1.7,1.0,2.9,3.6,31.2,108.0,113,,kuminjo01,26.0,Forward,0.276,0.398,0.54,1.414,0.114,1.079,2.7,0.28
273,Jarace Walker,21,IND,PF,51,1,830,6.4,13.9,0.458,2.6,7.1,0.369,3.8,6.8,0.551,0.552,2.2,3.4,0.644,1.0,8.3,9.3,4.2,2.6,1.2,3.3,4.9,17.6,102.0,112,,walkeja02,16.275,Forward,0.511,0.245,0.572,1.273,0.183,1.143,3.8,0.108
274,Jonathan Isaac,27,ORL,PF,50,0,825,6.5,15.6,0.415,2.0,7.6,0.262,4.5,8.0,0.561,0.479,3.1,4.7,0.675,5.4,9.1,14.5,1.4,2.4,3.6,1.3,4.1,18.1,113.0,104,,isaacjo01,16.5,Forward,0.487,0.301,0.512,1.077,0.069,1.024,6.0,0.372
275,Jordan Clarkson,32,UTA,SG,31,8,820,10.6,25.3,0.418,4.5,11.8,0.38,6.1,13.5,0.452,0.507,5.6,7.0,0.805,1.3,4.8,6.1,7.0,1.5,0.5,3.7,2.9,31.2,112.0,121,,clarkjo01,26.452,Guard,0.466,0.277,0.55,1.892,0.179,1.099,2.0,0.213
276,Dean Wade,28,CLE,PF,36,26,814,4.4,10.7,0.409,3.1,8.8,0.347,1.3,1.8,0.71,0.552,0.8,1.5,0.52,2.1,8.5,10.6,3.4,1.8,0.9,0.7,4.1,12.5,125.0,110,,wadede01,22.611,Forward,0.822,0.14,0.55,4.857,0.22,1.1,2.7,0.198
277,Ben Sheppard,23,IND,SG,40,8,812,5.2,12.0,0.431,3.0,8.2,0.37,2.1,3.8,0.563,0.557,0.9,1.1,0.889,1.5,4.3,5.8,2.8,1.6,0.7,0.7,4.9,14.3,120.0,117,,sheppbe01,20.3,Guard,0.683,0.092,0.573,4.0,0.175,1.145,2.3,0.259
278,Vit Krejci,24,ATL,PG,39,15,811,5.5,12.3,0.447,3.2,8.4,0.384,2.3,4.0,0.58,0.577,1.1,1.7,0.667,0.9,5.3,6.1,6.0,1.6,1.1,2.0,4.2,15.4,117.0,116,,krejcvi01,20.795,Guard,0.683,0.138,0.59,3.0,0.285,1.18,2.7,0.145
279,Chris Boucher,32,TOR,PF,47,0,810,10.1,20.8,0.484,3.9,11.0,0.359,6.2,9.9,0.624,0.579,4.0,5.0,0.798,3.9,8.5,12.4,1.9,1.4,1.4,1.7,4.0,28.1,122.0,115,,bouchch01,17.234,Forward,0.529,0.24,0.611,1.118,0.071,1.222,2.8,0.315
280,Terance Mann,28,2TM,SG,41,12,809,5.8,12.8,0.451,1.8,4.9,0.37,4.0,7.9,0.5,0.521,1.5,2.2,0.676,2.2,4.8,7.0,4.1,1.9,0.7,1.6,4.6,14.9,114.0,112,,mannte01,19.732,Guard,0.383,0.172,0.541,2.562,0.211,1.082,2.5999999999999996,0.314
281,Terance Mann,28,LAC,SG,37,12,732,5.8,13.0,0.446,1.7,5.0,0.347,4.1,8.0,0.508,0.513,1.5,2.1,0.719,2.1,5.0,7.1,3.9,1.9,0.7,1.7,4.5,14.9,112.0,111,,mannte01,19.784,Guard,0.385,0.162,0.535,2.294,0.2,1.07,2.5999999999999996,0.296
282,Terance Mann,28,ATL,SG,4,0,77,5.4,10.9,0.5,2.4,3.6,0.667,3.0,7.2,0.417,0.611,1.2,3.0,0.4,2.4,3.0,5.4,5.4,1.8,0.0,1.2,5.4,14.5,127.0,118,,mannte01,19.25,Guard,0.33,0.275,0.593,4.5,0.287,1.187,1.8,0.444
283,Tidjane Salaün,19,CHO,PF,42,8,808,4.3,13.9,0.307,2.3,8.2,0.276,2.0,5.7,0.351,0.388,2.4,3.3,0.709,2.9,8.0,10.9,2.7,1.5,0.7,2.2,3.3,13.1,94.0,115,,salauti01,19.238,Forward,0.59,0.237,0.427,1.227,0.133,0.853,2.2,0.266
284,Nick Richards,27,2TM,C,37,24,806,7.1,12.6,0.565,0.0,0.1,0.0,7.1,12.5,0.571,0.565,5.7,8.0,0.718,5.8,13.4,19.2,2.2,0.6,2.5,3.3,5.5,20.0,118.0,112,,richani01,21.784,Center,0.008,0.635,0.62,0.667,0.102,1.241,3.1,0.302
285,Nick Richards,27,CHO,C,21,9,440,7.2,12.7,0.561,0.0,0.1,0.0,7.2,12.6,0.566,0.561,6.6,9.7,0.678,5.7,12.0,17.7,3.1,0.8,2.9,3.7,5.4,20.9,117.0,111,,richani01,20.952,Center,0.008,0.764,0.616,0.838,0.13,1.232,3.7,0.322
286,Nick Richards,27,PHO,C,16,15,366,7.1,12.5,0.57,0.0,0.1,0.0,7.1,12.4,0.576,0.57,4.7,5.9,0.795,5.9,15.1,21.0,1.1,0.4,2.0,2.8,5.7,19.0,120.0,113,,richani01,22.875,Center,0.008,0.472,0.629,0.393,0.058,1.259,2.4,0.281
287,Kevon Looney,28,GSW,C,50,6,804,6.4,12.7,0.502,0.0,0.1,0.0,6.4,12.6,0.507,0.502,2.2,4.1,0.544,8.7,12.0,20.8,5.5,2.2,1.2,1.9,6.6,15.0,125.0,108,,looneke01,16.08,Center,0.008,0.323,0.517,2.895,0.251,1.034,3.4000000000000004,0.42
288,Precious Achiuwa,25,NYK,C,35,8,797,6.6,12.4,0.532,0.6,1.7,0.333,6.1,10.8,0.563,0.555,1.8,2.9,0.617,4.8,8.7,13.5,2.3,2.2,1.6,1.7,3.4,15.6,120.0,112,,achiupr01,22.771,Center,0.137,0.234,0.57,1.353,0.13,1.141,3.8000000000000003,0.356
289,Paolo Banchero,22,ORL,PF,24,24,797,12.0,28.6,0.419,2.6,8.6,0.297,9.4,20.0,0.472,0.464,8.0,12.1,0.663,1.6,9.2,10.8,7.3,0.9,1.2,4.5,3.3,34.6,102.0,110,,banchpa01,33.208,Forward,0.301,0.423,0.51,1.622,0.16,1.02,2.1,0.148
290,Tyrese Martin,25,BRK,SG,38,6,787,6.7,17.0,0.397,3.6,10.5,0.339,3.2,6.5,0.49,0.502,1.5,2.1,0.697,2.3,6.7,9.0,4.0,1.1,0.3,3.0,2.7,18.5,101.0,117,,martity01,20.711,Guard,0.618,0.124,0.516,1.333,0.16,1.032,1.4000000000000001,0.256
291,Jeremiah Robinson-Earl,24,NOP,PF,44,6,785,5.8,13.1,0.446,2.0,6.1,0.33,3.8,6.9,0.549,0.523,2.0,2.3,0.865,4.6,7.9,12.5,3.2,1.8,0.4,1.9,3.4,15.7,118.0,119,,robinje02,17.841,Forward,0.466,0.176,0.556,1.684,0.167,1.113,2.2,0.368
292,Brice Sensabaugh,21,UTA,SF,45,2,784,9.0,20.3,0.441,4.5,12.2,0.369,4.4,8.1,0.55,0.552,2.4,2.7,0.907,1.7,5.2,6.9,3.5,1.7,0.2,3.6,4.0,24.8,108.0,121,,sensabr01,17.422,Forward,0.601,0.133,0.577,0.972,0.122,1.154,1.9,0.246
293,Eric Gordon,36,PHI,SG,39,13,768,5.6,13.2,0.426,3.6,8.9,0.409,2.0,4.3,0.463,0.564,2.3,3.1,0.75,0.5,2.5,3.0,4.2,1.7,0.8,1.8,2.1,17.2,116.0,119,,gordoer01,19.692,Guard,0.674,0.235,0.59,2.333,0.204,1.181,2.5,0.167
294,Dereck Lively II,20,DAL,C,32,25,768,7.8,11.2,0.701,0.0,0.0,,7.8,11.2,0.701,0.701,2.8,4.4,0.638,6.3,9.6,15.9,5.3,1.1,3.4,2.5,5.9,18.4,139.0,111,,livelde01,24.0,Center,0.0,0.393,0.7,2.12,0.253,1.401,4.5,0.396
295,Jalen Smith,24,CHI,C,51,1,767,9.2,19.4,0.475,3.8,10.9,0.352,5.4,8.6,0.631,0.573,3.7,4.4,0.836,4.3,12.5,16.8,2.9,0.7,2.2,1.9,4.7,26.0,122.0,114,,smithja04,15.039,Center,0.562,0.227,0.609,1.526,0.111,1.219,2.9000000000000004,0.256
296,Vasilije Micić,31,CHO,PG,36,16,764,6.1,17.6,0.348,2.9,8.0,0.36,3.2,9.5,0.338,0.43,2.2,2.6,0.829,1.3,4.3,5.6,8.2,1.0,0.0,4.8,2.8,17.3,93.0,119,,micicva01,21.222,Guard,0.455,0.148,0.461,1.708,0.258,0.923,1.0,0.232
297,Garrison Mathews,28,ATL,SG,43,2,763,5.6,14.4,0.39,4.7,12.2,0.385,0.9,2.2,0.417,0.553,3.8,4.6,0.829,0.8,4.0,4.8,3.4,1.6,0.7,1.8,4.5,19.7,118.0,117,,mathega01,17.744,Guard,0.847,0.319,0.6,1.889,0.157,1.199,2.3,0.167
298,Jonathan Mogbo,23,TOR,PF,43,10,759,5.7,12.4,0.459,0.9,2.5,0.35,4.8,9.8,0.487,0.495,2.7,3.8,0.7,4.5,6.9,11.4,4.7,1.9,1.4,2.4,5.7,14.9,113.0,115,,mogbojo01,17.651,Forward,0.202,0.306,0.529,1.958,0.222,1.059,3.3,0.395
299,Jose Alvarado,26,NOP,PG,32,11,749,7.0,17.1,0.411,4.4,11.2,0.397,2.6,5.9,0.44,0.542,2.0,2.4,0.816,1.0,3.5,4.6,9.1,2.9,0.6,2.4,3.9,20.5,119.0,119,,alvarjo01,23.406,Guard,0.655,0.14,0.565,3.792,0.307,1.129,3.5,0.222
300,Kel'el Ware,20,MIA,C,39,13,747,9.2,17.4,0.529,1.7,4.8,0.347,7.5,12.6,0.598,0.577,2.0,2.7,0.732,3.7,11.4,15.2,2.0,1.5,2.6,2.1,3.5,22.0,114.0,108,,wareke01,19.154,Center,0.276,0.155,0.592,0.952,0.088,1.184,4.1,0.245
301,Cameron Payne,30,NYK,PG,50,1,733,8.5,20.4,0.418,4.6,12.2,0.374,4.0,8.2,0.484,0.53,2.8,3.1,0.891,0.7,4.0,4.8,9.1,1.9,0.8,2.2,5.4,24.4,121.0,116,,payneca01,14.66,Guard,0.598,0.152,0.561,4.136,0.275,1.121,2.7,0.149
302,Julian Phillips,21,CHI,SF,55,3,723,5.5,12.2,0.45,2.3,6.7,0.346,3.2,5.5,0.576,0.545,2.4,3.3,0.745,3.0,4.1,7.2,1.4,1.6,0.9,1.3,4.8,15.7,117.0,118,,phillju01,13.145,Forward,0.549,0.27,0.575,1.077,0.086,1.15,2.5,0.423
303,Ja'Kobe Walter,20,TOR,SG,37,9,722,7.0,17.2,0.41,2.6,8.2,0.32,4.4,9.0,0.493,0.486,2.3,3.4,0.7,1.9,4.4,6.4,3.4,1.7,0.5,2.1,4.5,19.0,104.0,118,,walteja01,19.514,Guard,0.477,0.198,0.508,1.619,0.141,1.016,2.2,0.302
304,Ausar Thompson,22,DET,SF,34,23,715,8.9,16.4,0.539,0.5,2.2,0.219,8.4,14.3,0.588,0.553,3.2,5.3,0.595,4.1,7.6,11.6,5.1,3.7,1.0,3.1,6.2,21.4,114.0,108,,thompau01,21.029,Forward,0.134,0.323,0.571,1.645,0.189,1.142,4.7,0.35
305,Nick Smith Jr.,20,CHO,SG,36,17,712,8.1,20.4,0.397,3.6,10.8,0.331,4.5,9.5,0.471,0.485,1.1,1.2,0.889,0.5,4.3,4.8,4.6,1.0,0.3,2.9,2.8,20.9,98.0,118,,smithni01,19.778,Guard,0.529,0.059,0.499,1.586,0.162,0.999,1.3,0.104
306,Lonzo Ball,27,CHI,PG,32,11,706,5.0,14.4,0.349,3.9,11.7,0.331,1.1,2.6,0.425,0.484,1.4,1.7,0.808,1.4,5.9,7.3,7.2,2.9,1.1,2.6,3.4,15.3,107.0,114,,balllo01,22.062,Guard,0.812,0.118,0.505,2.769,0.289,1.01,4.0,0.192
307,Donovan Clingan,20,POR,C,43,13,705,7.0,12.6,0.56,0.5,1.6,0.304,6.6,11.0,0.597,0.58,2.2,3.2,0.681,8.1,11.7,19.9,2.1,1.3,4.7,3.5,7.9,16.8,116.0,109,,clingdo01,16.395,Center,0.127,0.254,0.6,0.6,0.107,1.199,6.0,0.409
308,Dalano Banton,25,POR,PG,44,0,690,9.5,22.9,0.412,3.7,10.2,0.361,5.8,12.8,0.453,0.492,4.2,6.1,0.698,1.0,4.7,5.6,6.9,2.0,1.6,3.9,2.5,26.8,105.0,116,,bantoda01,15.682,Guard,0.445,0.266,0.524,1.769,0.19,1.048,3.6,0.175
309,Johnny Juzang,23,UTA,SG,39,5,684,7.1,16.8,0.424,4.7,12.0,0.391,2.5,4.9,0.507,0.563,1.8,2.2,0.839,1.8,5.5,7.3,2.7,1.3,0.4,1.3,5.4,20.8,120.0,121,,juzanjo01,17.538,Guard,0.714,0.131,0.585,2.077,0.124,1.171,1.7000000000000002,0.247
310,Ricky Council IV,23,PHI,SF,48,4,679,7.3,17.8,0.412,2.4,7.9,0.306,4.9,9.9,0.496,0.479,4.6,5.7,0.808,2.2,5.5,7.7,3.9,1.5,0.5,1.9,2.9,21.7,112.0,118,,councri01,14.146,Forward,0.444,0.32,0.534,2.053,0.149,1.069,2.0,0.286
311,Seth Curry,34,CHO,SG,47,9,679,7.7,16.4,0.471,3.9,8.8,0.446,3.8,7.7,0.5,0.59,1.4,1.7,0.87,1.4,3.9,5.3,2.2,1.6,0.4,1.4,3.1,20.9,119.0,117,,curryse01,14.447,Guard,0.537,0.104,0.609,1.571,0.106,1.219,2.0,0.264
312,Shake Milton,28,2TM,SG,44,1,678,6.7,14.7,0.455,2.3,6.6,0.356,4.3,8.1,0.536,0.535,2.9,3.7,0.8,1.7,4.4,6.1,6.5,1.3,0.2,2.3,4.1,18.6,117.0,117,,miltosh01,15.409,Guard,0.449,0.252,0.57,2.826,0.259,1.139,1.5,0.279
313,Shake Milton,28,BRK,SG,27,1,492,7.4,16.0,0.465,2.8,7.3,0.389,4.6,8.6,0.529,0.554,2.5,3.4,0.758,1.6,3.6,5.2,6.5,1.5,0.1,2.0,4.4,20.2,120.0,118,,miltosh01,18.222,Guard,0.456,0.212,0.577,3.25,0.25,1.155,1.6,0.308
314,Shake Milton,28,LAL,SG,17,0,186,4.7,11.3,0.419,1.1,4.7,0.222,3.7,6.6,0.56,0.465,3.9,4.5,0.882,1.8,6.6,8.4,6.3,0.8,0.5,3.2,3.4,14.5,109.0,116,,miltosh01,10.941,Guard,0.416,0.398,0.546,1.969,0.277,1.092,1.3,0.214
315,Max Strus,28,CLE,SF,27,14,667,5.8,14.1,0.413,4.1,11.2,0.365,1.7,2.9,0.6,0.559,0.6,0.8,0.818,1.4,6.7,8.1,6.2,1.2,0.6,1.9,4.0,16.4,119.0,113,,strusma01,24.704,Forward,0.794,0.057,0.567,3.263,0.275,1.135,1.7999999999999998,0.173
316,Lindy Waters III,27,2TM,SG,40,9,667,5.5,15.2,0.364,3.6,11.0,0.322,2.0,4.1,0.474,0.481,0.6,0.8,0.727,1.2,5.9,7.1,3.1,1.6,0.7,1.2,4.1,15.2,104.0,114,,waterli01,16.675,Guard,0.724,0.053,0.489,2.583,0.156,0.977,2.3,0.169
317,Lindy Waters III,27,GSW,SG,38,9,655,5.6,15.2,0.371,3.6,10.9,0.331,2.0,4.2,0.474,0.49,0.6,0.8,0.727,1.2,6.0,7.2,3.1,1.6,0.7,1.3,4.1,15.5,105.0,114,,waterli01,17.237,Guard,0.717,0.053,0.498,2.385,0.155,0.997,2.3,0.167
318,Lindy Waters III,27,DET,SG,2,0,12,0.0,16.1,0.0,0.0,16.1,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,37.0,122,,waterli01,6.0,Guard,1.0,0.0,0.0,4.0,0.199,0.0,0.0,1.0
319,Jusuf Nurkić,30,2TM,C,29,25,661,6.4,14.2,0.45,1.5,5.2,0.286,4.9,9.0,0.545,0.503,3.9,5.6,0.693,4.1,15.5,19.6,5.0,2.0,1.6,4.7,6.5,18.2,102.0,109,,nurkiju01,22.793,Center,0.366,0.394,0.546,1.064,0.19,1.092,3.6,0.209
320,Jusuf Nurkić,30,PHO,C,25,23,592,6.2,13.6,0.454,1.6,4.9,0.322,4.6,8.7,0.529,0.512,4.0,5.7,0.696,3.8,15.2,19.1,3.9,1.9,1.3,4.7,6.5,17.9,101.0,110,,nurkiju01,23.68,Center,0.36,0.419,0.556,0.83,0.158,1.111,3.2,0.2
321,Jusuf Nurkić,30,CHO,C,4,2,69,8.6,20.0,0.429,0.7,7.8,0.091,7.8,12.1,0.647,0.446,2.9,4.3,0.667,6.4,17.8,24.2,14.3,2.9,3.6,4.3,6.4,20.7,113.0,102,,nurkiju01,17.25,Center,0.39,0.215,0.473,3.326,0.353,0.946,6.5,0.264
322,Bogdan Bogdanović,32,2TM,SG,27,0,659,6.7,17.6,0.379,3.5,11.4,0.311,3.1,6.2,0.506,0.48,2.2,2.6,0.861,0.9,4.1,5.0,4.0,1.8,0.4,2.8,4.5,19.1,99.0,116,,bogdabo01,24.407,Guard,0.648,0.148,0.509,1.429,0.157,1.019,2.2,0.18
323,Bogdan Bogdanović,32,ATL,SG,24,0,598,6.5,17.4,0.371,3.4,11.4,0.301,3.0,6.1,0.5,0.469,2.3,2.6,0.882,0.9,4.2,5.1,3.8,1.6,0.5,2.9,4.4,18.7,98.0,117,,bogdabo01,24.917,Guard,0.655,0.149,0.504,1.31,0.151,1.008,2.1,0.176
324,Bogdan Bogdanović,32,LAC,SG,3,0,61,8.8,19.2,0.458,4.8,12.0,0.4,4.0,7.2,0.556,0.583,0.8,1.6,0.5,0.8,3.2,4.0,6.4,4.8,0.0,2.4,5.6,23.2,116.0,107,,bogdabo01,20.333,Guard,0.625,0.083,0.583,2.667,0.223,1.166,4.8,0.2
325,Justin Champagnie,23,WAS,SF,36,14,654,7.8,15.1,0.517,2.7,7.1,0.388,5.1,8.0,0.631,0.608,1.7,2.6,0.667,3.8,7.7,11.4,2.2,2.4,1.5,2.2,4.7,20.1,117.0,116,,champju01,18.167,Forward,0.47,0.172,0.619,1.0,0.107,1.237,3.9,0.33
326,Herbert Jones,26,NOP,SF,20,20,648,5.6,12.8,0.436,1.6,5.4,0.306,3.9,7.4,0.53,0.5,2.5,3.0,0.825,1.6,4.2,5.8,4.8,2.8,0.7,2.6,4.9,15.3,107.0,119,,joneshe01,32.4,Forward,0.422,0.234,0.542,1.846,0.223,1.084,3.5,0.276
327,Kenrich Williams,30,OKC,PF,44,1,647,7.7,15.4,0.498,3.1,7.9,0.396,4.5,7.5,0.604,0.599,1.2,1.3,0.889,3.0,7.8,10.8,3.7,2.2,0.4,1.8,4.9,19.7,124.0,106,,willike04,14.705,Forward,0.513,0.084,0.617,2.056,0.172,1.233,2.6,0.278
