Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,MPG,Primary_Position,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate
398,Mo Bamba,24,2TM,C,49,7,769,7.3,15.1,0.485,3.0,7.8,0.387,4.3,7.3,0.59,0.585,2.6,3.9,0.661,3.6,10.5,14.1,2.9,0.8,2.7,1.9,6.6,20.3,121,111,,bambamo01,15.694,Center,0.517,0.258,0.604,1.526,0.134,1.207,3.5,0.255
399,Mo Bamba,24,ORL,C,40,6,681,7.5,15.2,0.495,3.1,7.7,0.398,4.5,7.5,0.594,0.596,2.5,3.6,0.686,3.3,9.7,13.1,3.0,0.9,2.7,1.6,6.1,20.6,125,112,,bambamo01,17.025,Center,0.507,0.237,0.614,1.875,0.14,1.227,3.6,0.254
400,Mo Bamba,24,LAL,C,9,1,88,5.9,14.5,0.407,2.7,8.6,0.313,3.2,5.9,0.545,0.5,3.2,5.9,0.545,5.9,16.2,22.1,2.2,0.5,2.7,4.3,10.2,17.8,100,108,,bambamo01,9.778,Center,0.593,0.407,0.521,0.512,0.093,1.041,3.2,0.267
401,Simone Fontecchio,27,UTA,SF,52,6,766,7.2,19.5,0.369,3.9,11.9,0.33,3.2,7.5,0.43,0.47,2.2,2.7,0.795,1.9,3.4,5.4,2.6,0.9,0.5,2.4,3.9,20.5,101,120,,fontesi01,14.731,Forward,0.61,0.138,0.495,1.083,0.101,0.991,1.4,0.358
402,Miles McBride,22,NYK,PG,64,2,760,5.0,14.0,0.358,2.6,8.7,0.299,2.4,5.3,0.457,0.451,1.8,2.7,0.667,0.8,2.4,3.3,4.7,2.4,0.5,1.6,3.9,14.4,106,116,,mcbrimi01,11.875,Guard,0.621,0.193,0.474,2.938,0.219,0.948,2.9,0.25
403,Paul Reed,23,PHI,C,69,2,755,8.1,13.7,0.593,0.1,0.4,0.167,8.1,13.3,0.606,0.596,2.5,3.3,0.745,7.3,9.8,17.2,1.8,3.0,3.3,3.0,8.1,18.8,122,105,,reedpa01,10.942,Center,0.029,0.241,0.62,0.6,0.09,1.241,6.3,0.427
404,John Wall,32,LAC,PG,34,3,755,9.0,21.9,0.408,2.1,7.1,0.303,6.8,14.9,0.459,0.457,5.0,7.3,0.681,0.9,5.1,6.0,11.5,1.8,0.8,5.2,3.8,25.0,102,115,,walljo01,22.206,Guard,0.324,0.333,0.498,2.212,0.275,0.996,2.6,0.15
405,R.J. Hampton,21,2TM,SG,47,3,750,6.6,15.3,0.43,2.6,7.5,0.353,3.9,7.8,0.504,0.517,3.7,4.9,0.75,1.2,4.5,5.6,3.5,1.7,0.6,2.7,3.3,19.5,107,118,,hamptrj01,15.957,Guard,0.49,0.32,0.559,1.296,0.148,1.117,2.3,0.211
406,R.J. Hampton,21,ORL,SG,26,0,361,6.7,15.3,0.439,2.4,7.1,0.34,4.3,8.2,0.525,0.518,4.2,5.0,0.838,1.2,4.0,5.2,4.6,2.1,0.5,2.8,2.9,19.9,111,115,,hamptrj01,13.885,Guard,0.464,0.327,0.569,1.643,0.185,1.137,2.6,0.231
407,R.J. Hampton,21,DET,SG,21,3,389,6.5,15.3,0.423,2.9,7.8,0.365,3.6,7.5,0.483,0.516,3.2,4.9,0.667,1.1,4.9,6.0,2.5,1.4,0.6,2.6,3.6,19.1,103,120,,hamptrj01,18.524,Guard,0.51,0.32,0.547,0.962,0.111,1.094,2.0,0.183
408,Edmond Sumner,27,BRK,SG,53,12,736,8.2,17.8,0.461,2.1,5.8,0.356,6.2,12.1,0.511,0.519,6.6,7.2,0.917,0.9,4.4,5.2,4.5,2.1,0.7,3.3,5.5,25.1,112,115,,sumneed01,13.887,Guard,0.326,0.404,0.599,1.364,0.156,1.197,2.8,0.17
409,Zeke Nnaji,22,DEN,PF,53,5,728,7.4,13.2,0.561,1.1,4.4,0.262,6.2,8.8,0.71,0.605,2.7,4.2,0.645,4.4,4.9,9.3,1.2,1.1,1.5,2.1,7.1,18.6,120,115,,nnajize01,13.736,Forward,0.333,0.318,0.618,0.571,0.065,1.236,2.6,0.473
410,Jaden Hardy,20,DAL,SG,48,5,708,10.3,23.4,0.438,4.4,11.0,0.404,5.8,12.4,0.469,0.533,4.6,5.5,0.823,0.8,5.5,6.2,4.6,1.2,0.5,3.2,4.5,29.5,108,118,,hardyja02,14.75,Guard,0.47,0.235,0.571,1.437,0.137,1.143,1.7,0.127
411,Justin Holiday,33,2TM,SF,46,2,706,5.3,14.0,0.377,3.2,9.8,0.322,2.1,4.2,0.508,0.49,0.3,0.5,0.625,0.3,3.4,3.8,2.8,1.3,1.3,1.5,4.7,14.1,99,118,,holidju01,15.348,Forward,0.7,0.036,0.496,1.867,0.151,0.992,2.6,0.081
412,Justin Holiday,33,ATL,SF,28,0,411,5.6,14.5,0.384,3.5,10.1,0.345,2.1,4.4,0.474,0.504,0.0,0.0,,0.2,2.4,2.7,2.9,0.6,1.2,1.4,4.3,14.6,102,120,,holidju01,14.679,Forward,0.697,0.0,0.503,2.071,0.154,1.007,1.7999999999999998,0.077
413,Justin Holiday,33,DAL,SF,18,2,295,4.9,13.3,0.367,2.7,9.4,0.286,2.2,3.9,0.565,0.468,0.8,1.3,0.625,0.5,4.9,5.4,2.7,2.4,1.5,1.7,5.2,13.3,94,114,,holidju01,16.389,Forward,0.707,0.098,0.479,1.588,0.148,0.959,3.9,0.093
414,MarJon Beauchamp,22,MIL,SF,52,11,701,6.5,16.6,0.395,3.2,9.7,0.331,3.3,6.9,0.485,0.492,1.8,2.5,0.73,2.6,5.2,7.8,2.4,1.4,0.5,3.1,4.8,18.1,99,113,,beaucma01,13.481,Forward,0.584,0.151,0.511,0.774,0.103,1.023,1.9,0.333
415,Aleksej Pokusevski,21,OKC,PF,34,25,701,7.3,16.9,0.434,2.6,7.0,0.365,4.7,9.8,0.483,0.51,1.5,2.4,0.629,3.0,7.7,10.8,4.3,1.4,2.9,2.9,3.9,18.7,105,112,,pokusal01,20.618,Forward,0.414,0.142,0.521,1.483,0.171,1.041,4.3,0.28
416,Juan Toscano-Anderson,29,2TM,SF,52,9,700,4.3,9.7,0.448,0.5,2.9,0.186,3.8,6.8,0.56,0.476,1.3,1.6,0.792,1.9,6.5,8.4,4.4,1.1,0.7,2.3,5.4,10.5,104,116,,toscaju01,13.462,Forward,0.299,0.165,0.505,1.913,0.257,1.009,1.8,0.226
417,Juan Toscano-Anderson,29,LAL,SF,30,7,365,4.3,8.6,0.5,0.5,2.6,0.2,3.8,6.0,0.63,0.53,1.4,1.9,0.733,1.8,6.1,7.9,3.2,1.3,0.9,2.2,6.0,10.5,107,114,,toscaju01,12.167,Forward,0.302,0.221,0.556,1.455,0.216,1.113,2.2,0.228
418,Juan Toscano-Anderson,29,UTA,SF,22,2,335,4.4,11.0,0.403,0.6,3.3,0.174,3.8,7.7,0.5,0.429,1.1,1.3,0.889,2.0,7.0,9.0,5.7,0.9,0.4,2.4,4.8,10.6,102,118,,toscaju01,15.227,Forward,0.3,0.118,0.458,2.375,0.29,0.916,1.3,0.222
419,Malachi Flynn,24,TOR,PG,53,2,691,6.2,17.3,0.36,3.4,9.5,0.353,2.9,7.8,0.367,0.457,1.8,2.4,0.758,1.1,4.4,5.4,5.0,1.5,0.3,1.8,4.7,17.6,105,117,,flynnma01,13.038,Guard,0.549,0.139,0.479,2.778,0.199,0.959,1.8,0.2
420,Duncan Robinson,28,MIA,SF,42,1,691,6.4,17.1,0.371,4.5,13.9,0.328,1.8,3.2,0.556,0.504,2.1,2.3,0.906,0.6,4.4,5.0,3.3,1.0,0.0,2.0,5.6,19.3,105,117,,robindu01,16.452,Forward,0.813,0.135,0.533,1.65,0.141,1.066,1.0,0.12
421,Chimezie Metu,25,SAC,PF,66,0,689,9.0,15.2,0.589,0.6,2.6,0.237,8.3,12.6,0.663,0.61,3.8,5.1,0.74,3.3,10.5,13.8,2.8,1.5,1.5,2.2,5.6,22.3,124,113,,metuch01,10.439,Forward,0.171,0.336,0.639,1.273,0.125,1.278,3.0,0.239
422,T.J. Warren,29,2TM,PF,42,0,687,9.4,19.2,0.489,1.6,4.8,0.328,7.8,14.4,0.542,0.53,2.0,2.5,0.8,1.8,6.8,8.6,2.8,1.6,0.9,1.4,4.6,22.3,111,114,,warretj01,16.357,Forward,0.25,0.13,0.549,2.0,0.114,1.099,2.5,0.209
423,T.J. Warren,29,BRK,PF,26,0,490,10.2,19.9,0.51,1.6,4.8,0.333,8.6,15.1,0.566,0.55,2.7,3.3,0.818,1.3,5.9,7.2,2.9,1.5,0.7,1.7,4.5,24.6,112,115,,warretj01,18.846,Forward,0.241,0.166,0.576,1.706,0.112,1.152,2.2,0.181
424,T.J. Warren,29,PHO,SF,16,0,197,7.4,17.4,0.429,1.5,4.7,0.316,6.0,12.7,0.471,0.471,0.2,0.5,0.5,3.2,8.9,12.2,2.7,1.7,1.2,0.7,5.0,16.6,108,111,,warretj01,12.312,Forward,0.27,0.029,0.471,3.857,0.128,0.942,2.9,0.264
425,Garrison Mathews,26,2TM,SG,54,0,686,5.1,14.2,0.363,4.4,12.7,0.35,0.7,1.5,0.476,0.52,3.4,3.7,0.906,0.8,4.4,5.1,1.8,1.7,0.4,1.3,4.4,18.1,119,121,,mathega01,12.704,Guard,0.894,0.261,0.572,1.385,0.095,1.144,2.1,0.154
426,Garrison Mathews,26,HOU,SG,45,0,602,4.8,13.7,0.353,4.3,12.5,0.342,0.6,1.2,0.467,0.509,3.3,3.6,0.911,0.8,4.2,5.0,1.9,1.9,0.3,1.4,4.5,17.2,117,121,,mathega01,13.378,Guard,0.912,0.263,0.563,1.357,0.102,1.125,2.1999999999999997,0.16
427,Garrison Mathews,26,ATL,SG,9,0,84,7.4,17.6,0.419,5.7,14.2,0.4,1.7,3.4,0.5,0.581,4.0,4.5,0.875,0.6,5.7,6.2,1.7,0.6,0.6,0.6,3.4,24.4,129,119,,mathega01,9.333,Guard,0.807,0.256,0.623,2.833,0.078,1.246,1.2,0.095
428,Montrezl Harrell,29,PHI,C,57,7,681,9.1,15.2,0.598,0.0,0.4,0.0,9.1,14.8,0.616,0.598,5.1,7.3,0.693,4.9,6.7,11.6,2.4,1.2,1.8,2.5,5.5,23.3,124,113,,harremo01,11.947,Center,0.026,0.48,0.633,0.96,0.103,1.265,3.0,0.422
429,Jordan McLaughlin,26,MIN,PG,43,0,678,4.3,10.2,0.421,1.7,5.5,0.308,2.6,4.7,0.552,0.503,1.1,1.3,0.833,1.1,3.3,4.3,10.4,2.2,0.3,2.3,2.0,11.3,118,115,,mclaujo01,15.767,Guard,0.539,0.127,0.525,4.522,0.443,1.049,2.5,0.25
430,Jae'Sean Tate,27,HOU,SF,31,7,677,7.9,16.4,0.48,0.9,3.3,0.283,6.9,13.1,0.53,0.509,3.6,4.9,0.725,2.9,5.5,8.4,6.0,1.5,0.5,3.4,7.6,20.3,111,120,,tateja01,21.839,Forward,0.201,0.299,0.547,1.765,0.215,1.094,2.0,0.345
431,Blake Wesley,19,SAS,SG,37,1,669,4.9,15.2,0.321,1.4,3.7,0.385,3.5,11.5,0.301,0.367,1.8,3.1,0.591,0.8,4.9,5.7,6.9,1.8,0.4,4.6,4.7,13.0,80,120,,weslebl01,18.081,Guard,0.243,0.204,0.392,1.5,0.246,0.785,2.2,0.14
432,Sandro Mamukelashvili,23,2TM,C,43,7,660,7.0,16.5,0.422,2.2,7.1,0.303,4.8,9.4,0.511,0.487,2.8,4.1,0.684,5.0,8.3,13.3,4.5,1.0,0.9,2.5,3.7,18.9,111,117,,mamuksa01,15.349,Center,0.43,0.248,0.516,1.8,0.178,1.033,1.9,0.376
433,Sandro Mamukelashvili,23,MIL,C,24,0,217,4.2,12.8,0.328,1.5,7.0,0.219,2.6,5.7,0.462,0.388,2.6,4.0,0.667,4.0,8.4,12.3,3.5,0.9,1.1,2.0,4.2,12.5,102,112,,mamuksa01,9.042,Center,0.547,0.312,0.429,1.75,0.174,0.859,2.0,0.323
434,Sandro Mamukelashvili,23,SAS,C,19,7,443,8.3,18.3,0.453,2.5,7.1,0.343,5.9,11.2,0.524,0.52,2.9,4.2,0.692,5.5,8.2,13.8,4.9,1.1,0.7,2.8,3.5,22.0,114,120,,mamuksa01,23.316,Center,0.388,0.23,0.546,1.75,0.176,1.092,1.8,0.401
435,Eugene Omoruyi,25,2TM,SF,40,6,645,7.5,17.0,0.443,1.9,6.6,0.281,5.7,10.4,0.547,0.498,3.8,5.6,0.68,3.2,5.1,8.3,2.1,2.1,0.2,2.5,6.8,20.7,106,117,,omorueu01,16.125,Forward,0.388,0.329,0.532,0.84,0.087,1.064,2.3000000000000003,0.386
436,Eugene Omoruyi,25,OKC,SF,23,2,272,7.7,16.4,0.468,1.4,5.4,0.258,6.3,11.0,0.571,0.511,3.0,4.9,0.607,3.8,5.2,9.1,1.9,2.4,0.0,2.8,8.0,19.7,105,114,,omorueu01,11.826,Forward,0.329,0.299,0.531,0.679,0.082,1.062,2.4,0.422
437,Eugene Omoruyi,25,DET,SF,17,4,373,7.4,17.4,0.425,2.2,7.5,0.293,5.2,9.9,0.526,0.489,4.4,6.1,0.723,2.7,4.9,7.7,2.2,1.8,0.4,2.3,5.8,21.4,107,119,,omorueu01,21.941,Forward,0.431,0.351,0.533,0.957,0.089,1.066,2.2,0.355
438,Payton Pritchard,25,BOS,PG,48,3,643,7.7,18.6,0.412,4.2,11.7,0.364,3.4,6.9,0.495,0.527,0.9,1.2,0.75,1.9,4.8,6.7,4.9,1.1,0.1,3.0,2.8,20.5,105,115,,pritcpa01,13.396,Guard,0.629,0.065,0.536,1.633,0.181,1.072,1.2000000000000002,0.284
439,Amir Coffey,25,LAC,SF,50,9,625,4.4,11.4,0.386,0.9,3.1,0.275,3.5,8.2,0.429,0.424,3.8,4.9,0.778,1.3,2.8,4.2,4.2,0.5,0.4,1.6,3.9,13.5,108,120,,coffeam01,12.5,Forward,0.272,0.43,0.498,2.625,0.217,0.996,0.9,0.317
440,Anthony Gill,30,WAS,PF,59,8,624,5.5,10.3,0.538,0.3,2.3,0.138,5.2,8.0,0.65,0.553,3.8,5.2,0.731,2.9,4.8,7.7,2.7,0.5,0.9,1.2,5.5,15.2,127,119,,gillan01,10.576,Forward,0.223,0.505,0.604,2.25,0.164,1.207,1.4,0.377
441,Jabari Walker,20,POR,SF,56,0,619,6.5,15.6,0.419,1.3,4.4,0.286,5.3,11.2,0.472,0.46,2.7,3.5,0.756,3.8,6.5,10.3,2.7,0.8,1.0,2.3,5.4,17.0,104,120,,walkeja01,11.054,Forward,0.282,0.224,0.496,1.174,0.122,0.992,1.8,0.369
442,Darius Bazley,22,2TM,C,43,1,616,6.4,14.2,0.454,1.5,4.1,0.377,4.9,10.1,0.485,0.508,2.9,5.4,0.543,2.6,8.0,10.7,2.9,1.7,2.6,2.1,3.4,17.3,107,111,,bazleda01,14.326,Center,0.289,0.38,0.522,1.381,0.134,1.044,4.3,0.245
443,Darius Bazley,22,OKC,C,36,1,555,6.1,13.5,0.449,1.5,3.9,0.4,4.5,9.7,0.469,0.506,3.1,5.6,0.554,2.5,8.0,10.4,2.7,1.6,2.5,1.9,3.0,16.8,108,111,,bazleda01,15.417,Center,0.289,0.415,0.526,1.421,0.131,1.052,4.1,0.238
444,Darius Bazley,22,PHO,C,7,0,61,9.6,20.0,0.48,1.6,6.4,0.25,8.0,13.6,0.588,0.52,1.6,4.0,0.4,4.0,8.8,12.8,4.8,2.4,4.0,4.0,7.2,22.4,101,106,,bazleda01,8.714,Center,0.32,0.2,0.515,1.2,0.157,1.029,6.4,0.312
445,Juancho Hernangómez,27,TOR,PF,42,10,614,3.9,9.2,0.421,1.4,5.4,0.254,2.5,3.8,0.66,0.496,0.7,1.3,0.563,2.2,7.7,9.9,2.0,1.3,0.5,1.2,3.5,9.8,108,115,,hernaju01,14.619,Forward,0.587,0.141,0.501,1.667,0.154,1.003,1.8,0.222
446,Jaxson Hayes,22,NOP,C,47,2,610,6.8,12.4,0.551,0.2,2.3,0.103,6.6,10.1,0.654,0.561,4.6,6.6,0.699,3.1,7.4,10.5,2.7,1.6,1.5,2.5,5.3,18.5,117,111,,hayesja02,12.979,Center,0.185,0.532,0.604,1.08,0.132,1.209,3.1,0.295
447,Frank Ntilikina,24,DAL,SG,47,5,607,3.9,10.8,0.364,1.4,5.5,0.254,2.5,5.3,0.477,0.428,1.8,2.7,0.667,0.6,4.5,5.1,4.7,1.3,0.6,2.4,5.3,11.1,94,118,,ntilila01,12.915,Guard,0.509,0.25,0.463,1.958,0.246,0.926,1.9,0.118
448,DeAndre Jordan,34,DEN,C,39,8,586,7.3,9.6,0.765,0.1,0.1,1.0,7.3,9.5,0.763,0.77,1.8,4.0,0.458,4.3,12.5,16.9,2.8,1.0,1.9,4.0,5.9,16.6,116,111,,jordade01,15.026,Center,0.01,0.417,0.731,0.7,0.154,1.461,2.9,0.256
449,Blake Griffin,33,BOS,C,41,16,569,5.4,11.1,0.485,2.0,5.7,0.348,3.4,5.5,0.625,0.573,1.8,2.7,0.656,4.0,9.3,13.3,5.2,1.2,0.8,1.9,6.4,14.6,127,111,,griffbl01,13.878,Center,0.514,0.243,0.594,2.737,0.268,1.188,2.0,0.301
450,Ousmane Dieng,19,OKC,PF,39,1,569,6.3,15.1,0.42,2.2,8.2,0.265,4.2,6.9,0.602,0.492,1.3,1.9,0.652,1.6,7.2,8.8,3.8,1.2,0.6,2.2,3.5,16.1,103,115,,diengou01,14.59,Forward,0.543,0.126,0.505,1.727,0.173,1.01,1.7999999999999998,0.182
451,Kris Dunn,28,UTA,PG,22,3,568,9.8,18.2,0.537,1.4,3.0,0.472,8.3,15.1,0.55,0.576,3.4,4.5,0.774,0.8,7.7,8.4,10.4,2.1,0.8,2.9,4.9,24.4,125,114,,dunnkr01,25.818,Guard,0.165,0.247,0.605,3.586,0.311,1.209,2.9000000000000004,0.094
452,Patty Mills,34,BRK,PG,40,2,567,7.4,18.0,0.411,4.2,11.5,0.366,3.2,6.5,0.493,0.529,2.2,2.6,0.833,0.7,3.1,3.8,4.8,1.3,0.3,2.6,2.8,21.2,106,118,,millspa02,14.175,Guard,0.639,0.144,0.554,1.846,0.181,1.107,1.6,0.184
453,Ricky Rubio,32,CLE,PG,33,2,566,5.4,15.8,0.343,1.9,7.3,0.256,3.5,8.5,0.417,0.402,2.5,3.1,0.8,0.8,5.4,6.2,10.2,2.3,0.5,2.7,4.5,15.2,103,110,,rubiori01,17.152,Guard,0.462,0.196,0.443,3.778,0.339,0.886,2.8,0.129
454,Ziaire Williams,21,MEM,SF,37,4,561,7.1,16.6,0.429,2.1,8.2,0.258,5.0,8.4,0.596,0.492,1.4,1.9,0.773,1.4,5.3,6.7,3.0,1.2,0.5,3.1,4.9,17.8,97,114,,willizi02,15.162,Forward,0.494,0.114,0.51,0.968,0.127,1.021,1.7,0.209
455,Day'Ron Sharpe,21,BRK,C,48,3,552,8.2,15.1,0.544,0.5,1.0,0.545,7.7,14.1,0.544,0.561,3.1,4.9,0.636,8.8,8.9,17.7,3.3,1.3,2.8,3.7,7.9,20.1,118,111,,sharpda01,11.5,Center,0.066,0.325,0.582,0.892,0.136,1.165,4.1,0.497
456,Kai Jones,22,CHO,C,46,0,550,5.8,10.4,0.558,0.3,1.6,0.211,5.5,8.7,0.624,0.575,1.6,2.3,0.731,3.2,7.4,10.6,1.3,1.5,2.6,2.7,5.6,13.6,106,113,,joneska01,11.957,Center,0.154,0.221,0.596,0.481,0.084,1.192,4.1,0.302
457,Lindy Waters III,25,OKC,SG,41,0,531,6.3,15.9,0.393,5.2,14.5,0.358,1.1,1.4,0.75,0.556,1.4,1.8,0.8,1.4,5.3,6.7,2.5,1.3,1.0,0.9,3.8,19.1,120,116,,waterli01,12.951,Guard,0.912,0.113,0.572,2.778,0.124,1.144,2.3,0.209
458,Rodney McGruder,31,DET,SG,32,12,524,5.7,14.1,0.408,3.8,9.0,0.423,1.9,5.1,0.382,0.543,1.7,2.0,0.818,1.8,5.0,6.8,2.6,1.5,0.1,1.0,3.6,16.9,119,121,,mcgruro01,16.375,Guard,0.638,0.142,0.564,2.6,0.14,1.128,1.6,0.265
459,Chuma Okeke,24,ORL,SF,27,8,518,4.0,11.4,0.352,2.4,8.0,0.302,1.6,3.4,0.472,0.459,1.5,2.0,0.762,2.4,6.5,9.0,3.5,1.8,1.0,1.6,3.7,11.9,107,114,,okekech01,19.185,Forward,0.702,0.175,0.485,2.188,0.201,0.969,2.8,0.27
460,James Bouknight,22,CHO,SG,34,0,515,6.4,17.8,0.358,3.1,10.1,0.303,3.3,7.8,0.429,0.443,1.8,2.8,0.667,0.7,5.9,6.7,3.8,1.3,0.5,3.0,4.5,17.7,90,117,,bouknja01,15.147,Guard,0.567,0.157,0.465,1.267,0.147,0.93,1.8,0.106
461,Max Christie,19,LAL,SG,41,3,512,4.1,9.8,0.415,2.4,5.7,0.419,1.7,4.1,0.409,0.538,1.3,1.5,0.875,0.6,6.3,6.9,1.9,0.8,0.6,1.2,3.1,11.8,111,116,,chrisma02,12.488,Guard,0.582,0.153,0.564,1.583,0.14,1.128,1.4,0.087
462,Charles Bassey,22,SAS,C,35,2,508,8.1,12.6,0.644,0.3,0.7,0.375,7.8,11.8,0.661,0.656,2.0,3.4,0.595,7.0,11.0,17.9,4.5,1.5,3.1,3.8,6.9,18.5,120,114,,bassech01,14.514,Center,0.056,0.27,0.656,1.184,0.201,1.312,4.6,0.389
463,Raul Neto,30,CLE,PG,48,1,505,5.7,10.9,0.518,1.2,4.2,0.286,4.5,6.8,0.662,0.573,3.1,3.4,0.912,1.0,3.6,4.6,7.8,1.7,0.4,2.4,4.9,15.6,126,113,,netora01,10.521,Guard,0.385,0.312,0.629,3.25,0.345,1.258,2.1,0.217
464,Dāvis Bertāns,30,DAL,PF,45,1,492,7.0,16.2,0.431,5.6,14.2,0.39,1.4,1.9,0.737,0.603,1.3,1.5,0.867,1.0,4.3,5.4,2.1,1.1,0.8,1.0,5.4,20.8,120,118,,bertada01,10.933,Forward,0.877,0.093,0.617,2.1,0.105,1.234,1.9000000000000001,0.189
465,Taj Gibson,37,WAS,C,49,2,480,6.6,12.7,0.52,0.8,2.4,0.333,5.8,10.2,0.564,0.552,3.0,4.3,0.714,3.2,6.2,9.4,3.4,1.5,1.2,2.6,8.5,17.0,114,115,,gibsota01,9.796,Center,0.189,0.339,0.583,1.308,0.165,1.165,2.7,0.34
466,Javonte Green,29,CHI,SF,32,1,480,6.2,11.0,0.565,1.3,3.6,0.371,4.9,7.4,0.658,0.625,3.0,4.6,0.667,2.7,6.2,8.9,2.3,2.4,2.1,2.0,5.3,16.7,122,109,,greenja02,15.0,Forward,0.327,0.418,0.641,1.15,0.133,1.282,4.5,0.303
467,Damian Jones,27,2TM,C,41,1,477,5.5,8.6,0.64,1.0,1.7,0.588,4.5,6.9,0.652,0.698,2.2,2.9,0.759,4.2,8.0,12.2,1.5,0.8,2.1,2.3,5.5,14.2,128,115,,jonesda03,11.634,Center,0.198,0.337,0.719,0.652,0.11,1.438,2.9000000000000004,0.344
468,Damian Jones,27,LAL,C,22,1,176,5.4,10.0,0.541,0.0,0.8,0.0,5.4,9.2,0.588,0.541,4.0,5.4,0.75,4.8,10.0,14.8,1.1,0.8,3.2,2.4,4.6,14.8,117,110,,jonesda03,8.0,Center,0.08,0.54,0.598,0.458,0.069,1.196,4.0,0.324
469,Damian Jones,27,UTA,C,19,0,301,5.6,7.8,0.714,1.6,2.2,0.714,4.0,5.6,0.714,0.816,1.1,1.4,0.778,3.8,6.8,10.6,1.7,0.8,1.4,2.2,6.0,13.8,137,117,,jonesda03,15.842,Center,0.282,0.179,0.82,0.773,0.138,1.64,2.2,0.358
470,Isaiah Roby,24,SAS,PF,42,2,474,6.7,15.4,0.432,1.8,6.0,0.3,4.9,9.5,0.516,0.49,2.0,4.1,0.488,2.1,8.6,10.7,3.8,1.8,0.7,3.1,5.3,17.1,97,118,,robyis01,11.286,Forward,0.39,0.266,0.497,1.226,0.158,0.994,2.5,0.196
471,Stanley Johnson,26,SAS,SF,30,0,469,6.5,12.3,0.533,1.8,4.0,0.45,4.7,8.3,0.573,0.607,2.6,3.9,0.667,2.2,7.4,9.6,6.7,1.6,0.6,3.3,4.8,17.5,117,119,,johnsst04,15.633,Forward,0.325,0.317,0.624,2.03,0.279,1.249,2.2,0.229
472,Svi Mykhailiuk,25,2TM,SF,32,8,468,7.9,17.7,0.445,4.3,10.1,0.424,3.6,7.6,0.473,0.566,2.7,4.0,0.667,1.5,3.9,5.4,5.4,1.5,0.4,2.4,2.3,22.7,115,118,,mykhasv01,14.625,Forward,0.571,0.226,0.583,2.25,0.198,1.166,1.9,0.278
473,Svi Mykhailiuk,25,NYK,SF,13,0,40,7.4,14.8,0.5,7.4,12.4,0.6,0.0,2.5,0.0,0.75,3.7,6.2,0.6,0.0,8.6,8.6,1.2,1.2,0.0,2.5,1.2,25.9,128,115,,mykhasv01,3.077,Forward,0.838,0.419,0.739,0.48,0.057,1.478,1.2,0.0
474,Svi Mykhailiuk,25,CHO,SF,19,8,428,7.9,17.9,0.441,4.0,9.9,0.404,3.9,8.0,0.486,0.553,2.6,3.8,0.676,1.7,3.4,5.1,5.8,1.6,0.4,2.4,2.4,22.4,114,118,,mykhasv01,22.526,Forward,0.553,0.212,0.572,2.417,0.209,1.144,2.0,0.333
475,Evan Fournier,30,NYK,SG,27,7,459,6.0,17.9,0.337,3.8,12.3,0.307,2.3,5.6,0.404,0.443,1.9,2.3,0.857,0.4,4.8,5.3,3.9,1.7,0.3,2.4,5.0,17.8,98,116,,fournev01,17.0,Guard,0.687,0.128,0.471,1.625,0.155,0.941,2.0,0.077
476,Willy Hernangómez,28,NOP,C,38,2,458,9.4,17.9,0.527,0.3,1.2,0.273,9.1,16.7,0.544,0.536,8.6,11.0,0.779,6.1,12.9,19.0,3.5,1.8,1.4,4.1,6.8,27.7,118,108,,hernawi01,12.053,Center,0.067,0.615,0.609,0.854,0.115,1.218,3.2,0.321
477,Kevon Harris,25,ORL,SG,34,0,457,5.0,11.3,0.439,1.7,4.5,0.372,3.3,6.8,0.484,0.514,3.3,4.3,0.756,3.0,4.4,7.4,1.7,1.8,0.5,2.2,5.6,14.9,110,115,,harrike01,13.441,Guard,0.398,0.381,0.565,0.773,0.099,1.129,2.3,0.405
478,Goga Bitadze,23,2TM,C,38,1,457,7.2,13.1,0.552,0.6,2.7,0.231,6.6,10.4,0.636,0.576,2.4,4.4,0.548,6.4,8.0,14.4,4.1,1.7,2.7,2.3,6.7,17.5,123,112,,bitadgo01,12.026,Center,0.206,0.336,0.582,1.783,0.191,1.164,4.4,0.444
479,Goga Bitadze,23,IND,C,21,0,202,6.3,12.2,0.519,0.9,3.3,0.286,5.4,8.9,0.605,0.558,2.6,5.6,0.458,5.9,5.6,11.5,4.2,2.1,2.4,2.8,8.0,16.2,115,115,,bitadgo01,9.619,Center,0.27,0.459,0.552,1.5,0.194,1.105,4.5,0.513
480,Goga Bitadze,23,ORL,C,17,1,255,8.0,13.8,0.575,0.4,2.3,0.167,7.6,11.6,0.656,0.589,2.3,3.4,0.667,6.8,9.9,16.7,4.0,1.3,3.0,1.9,5.7,18.6,129,110,,bitadgo01,15.0,Center,0.167,0.246,0.608,2.105,0.189,1.216,4.3,0.407
